Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2600","3301.6846","-1.5010418","0","0","0","0","0","0","0","0","0","-0.00104177","0","0","0","0","0","0","0","0","3.059589"
"25","2564.0483","3211.0073","-1.193649","-4.5598035","-1.3263007","-0.0024368342","-0.009308706","-0.0027075934","0","0","0","0.029048622","-6.1035156E-05","-0.00023315431","-6.781684E-05","0","0","0","-0.0024368342","-0.009308706","-0.0027075934","3.1247957"
"50","2528.3687","3122.2646","-0.5009467","-0.95728636","-0.2784356","-0.009831113","-0.018777426","-0.0054617296","0","0","0","0.058505263","0.00012207031","0.00023315431","6.781684E-05","0","0","0","-0.009831113","-0.018777426","-0.0054617296","3.1918745"
"75","2492.9539","3035.41","-0.047524776","-0.060635578","-0.017654983","-0.022363584","-0.0284763","-0.0082828095","0","0","0","0.08837867","0.00012207031","0.0001554362","4.5211225E-05","0","0","0","-0.022363584","-0.0284763","-0.0082828095","3.258857"
"100","2457.744","2950.2725","0.15951335","0.15209961","0.04425049","-0.04020722","-0.038397893","-0.011168672","0","0","0","0.11867799","0","0","0","0","0","0","-0.04020722","-0.038397893","-0.011168672","3.3259144"
"125","2422.7356","2866.8237","0.11307494","0.08642578","0.025146484","-0.06352676","-0.048534438","-0.0141170565","0","0","0","0.1494129","0","0","0","0","0","0","-0.06352676","-0.048534438","-0.0141170565","3.3951242"
"150","2387.9375","2785.0615","-0.19497474","-0.12417887","-0.036116987","-0.09250775","-0.058896597","-0.017131064","0","0","0","0.18059435","-0.00024414062","-0.0001554362","-4.5211225E-05","0","0","0","-0.09250775","-0.058896597","-0.017131064","3.4665608"
"175","2353.357","2704.983","-0.772017","-0.42138672","-0.122558594","-0.12733558","-0.069488846","-0.020211997","0","0","0","0.21223292","0","0","0","0","0","0","-0.12733558","-0.069488846","-0.020211997","3.5402527"
"200","2318.9993","2626.5771","-1.625517","-0.77612305","-0.22576904","-0.16816922","-0.08030079","-0.023356834","0","0","0","0.24433675","0","0","0","0","0","0","-0.16816922","-0.08030079","-0.023356834","3.6163254"
"225.00002","2284.8733","2549.8413","-2.7666245","-1.1743164","-0.34155273","-0.21524605","-0.09135999","-0.026573585","0","0","0","0.27691954","0","0","0","0","0","0","-0.21524605","-0.09135999","-0.026573585","3.6948593"
"250.00002","2250.984","2474.7632","-4.200173","-1.6047363","-0.46673584","-0.26872814","-0.10265414","-0.029858679","0","0","0","0.30998898","0","0","0","0","0","0","-0.26872814","-0.10265414","-0.029858679","3.7759452"
"275","2217.3362","2401.3308","-5.9375567","-2.0617676","-0.59973145","-0.32889137","-0.114214994","-0.03322135","0","0","0","0.34356073","0","0","0","0","0","0","-0.32889137","-0.114214994","-0.03322135","3.860636"
"300","2183.8904","2329.4348","-7.9874067","-2.5424805","-0.739563","-0.3959132","-0.12603238","-0.036658634","0","0","0","0.3776434","0","0","0","0","0","0","-0.3959132","-0.12603238","-0.036658634","3.9502273"
"324.99997","2150.6416","2259.0457","-10.358701","-3.0439453","-0.885376","-0.4700267","-0.13811554","-0.040173225","0","0","0","0.41225022","0","0","0","0","0","0","-0.4700267","-0.13811554","-0.040173225","4.0429573"
"349.99997","2117.5981","2190.161","-13.064213","-3.5644531","-1.0368042","-0.5514703","-0.15047261","-0.043767486","0","0","0","0.44739455","0","0","0","0","0","0","-0.5514703","-0.15047261","-0.043767486","4.1389647"
"374.99994","2084.7678","2122.7766","-16.11223","-4.1032715","-1.1934814","-0.6404882","-0.16311102","-0.047443576","0","0","0","0.48308977","0","0","0","0","0","0","-0.6404882","-0.16311102","-0.047443576","4.2383943"
"399.99994","2052.1584","2056.8882","-19.511728","-4.6584473","-1.3549805","-0.73733056","-0.1760377","-0.05120352","0","0","0","0.5193491","0","0","0","0","0","0","-0.73733056","-0.1760377","-0.05120352","4.3413787"
"424.9999","2019.7783","1992.4906","-23.280664","-5.231201","-1.5216064","-0.8422894","-0.18926743","-0.055051606","0","0","0","0.5561883","0","0","0","0","0","0","-0.8422894","-0.18926743","-0.055051606","4.448047"
"449.99994","1987.6342","1929.5756","-27.42732","-5.8205566","-1.6929932","-0.95562875","-0.20280568","-0.058989435","0","0","0","0.59362036","0","0","0","0","0","0","-0.95562875","-0.20280568","-0.058989435","4.5585494"
"474.99988","1955.733","1868.1342","-31.959986","-6.4257812","-1.8690186","-1.077648","-0.216664","-0.06302036","0","0","0","0.6316604","0","0","0","0","0","0","-1.077648","-0.216664","-0.06302036","4.672963"
"499.99982","1924.0776","1808.1487","-36.896614","-7.0473633","-2.0498657","-1.2086391","-0.23085016","-0.067146644","0","0","0","0.67032266","0","0","0","0","0","0","-1.2086391","-0.23085016","-0.067146644","4.7722225"
"524.9998","1892.667","1749.594","-42.25004","-7.685369","-2.235422","-1.3489112","-0.24537343","-0.07137098","0","0","0","0.7096248","0.0009765625","0.00017764141","5.1669987E-05","0","0","0","-1.3489112","-0.24537343","-0.07137098","4.867644"
"549.9998","1861.5076","1692.4603","-48.03464","-8.340406","-2.425976","-1.4987255","-0.2602333","-0.07569323","0","0","0","0.74958205","0.0009765625","0.00016956682","4.9321356E-05","0","0","0","-1.4987255","-0.2602333","-0.07569323","4.9666605"
"574.9998","1830.605","1636.7343","-54.265614","-9.012695","-2.621521","-1.6583661","-0.27543306","-0.08011433","0","0","0","0.79021084","0","0","0","0","0","0","-1.6583661","-0.27543306","-0.08011433","5.0694075"
"599.9998","1799.9662","1582.4049","-60.959652","-9.702637","-2.8222046","-1.8281517","-0.29098088","-0.08463667","0","0","0","0.83152944","0","0","0","0","0","0","-1.8281517","-0.29098088","-0.08463667","5.176022"
"624.99976","1769.5962","1529.4572","-68.12504","-10.409519","-3.0277886","-2.00837","-0.306879","-0.08926091","0","0","0","0.8735535","0.0009765625","0.0001492188","4.3402793E-05","0","0","0","-2.00837","-0.306879","-0.08926091","5.2866263"
"649.99976","1739.5004","1477.8757","-75.782776","-11.134479","-3.238625","-2.1993625","-0.3231372","-0.09398988","0","0","0","0.91630155","0.001953125","0.00028695923","8.3466904E-05","0","0","0","-2.1993625","-0.3231372","-0.09398988","5.4013433"
"674.99976","1709.6836","1427.6456","-83.958694","-11.87863","-3.4551198","-2.401468","-0.33976337","-0.09882588","0","0","0","0.95979166","0.001953125","0.0002763311","8.037554E-05","0","0","0","-2.401468","-0.33976337","-0.09882588","5.520377"
"699.99976","1680.1512","1378.7506","-92.660805","-12.64158","-3.6770465","-2.6150808","-0.35677186","-0.10377309","0","0","0","1.0040448","0.001953125","0.00026646213","7.7504985E-05","0","0","0","-2.6150808","-0.35677186","-0.10377309","5.6438937"
"724.99963","1650.905","1331.1687","-101.91258","-13.424303","-3.9047103","-2.8405519","-0.37416944","-0.10883346","0","0","0","1.0490782","0.001953125","0.00025727384","7.483242E-05","0","0","0","-2.8405519","-0.37416944","-0.10883346","5.75943"
"749.9997","1621.9358","1284.8612","-111.732544","-14.227295","-4.1382446","-3.078244","-0.3919632","-0.11400908","0","0","0","1.0949123","0","0","0","0","0","0","-3.078244","-0.3919632","-0.11400908","5.8676457"
"774.9997","1593.2473","1239.8104","-122.143845","-15.051273","-4.3779206","-3.3285387","-0.41016203","-0.11930251","0","0","0","1.14157","0.001953125","0.00024067551","7.000451E-05","0","0","0","-3.3285387","-0.41016203","-0.11930251","5.9804378"
"799.9997","1564.8427","1195.9974","-133.162","-15.896252","-4.6237116","-3.591757","-0.4287662","-0.124713846","0","0","0","1.1890702","0.001953125","0.00023315441","6.781687E-05","0","0","0","-3.591757","-0.4287662","-0.124713846","6.097789"
"824.9996","1536.7264","1153.4056","-144.81546","-16.763689","-4.876033","-3.8683105","-0.44778645","-0.1302462","0","0","0","1.2374369","0.001953125","0.00022608912","6.5761815E-05","0","0","0","-3.8683105","-0.44778645","-0.1302462","6.220042"
"849.99963","1508.9019","1112.0157","-157.1324","-17.654297","-5.135071","-4.158583","-0.46722925","-0.13590147","0","0","0","1.2866919","0","0","0","0","0","0","-4.158583","-0.46722925","-0.13590147","6.347375"
"874.99963","1481.3601","1071.7913","-170.12491","-18.567902","-5.400817","-4.4630113","-0.48710603","-0.14168297","0","0","0","1.3368591","0.001953125","0.00021316975","6.2004E-05","0","0","0","-4.4630113","-0.48710603","-0.14168297","6.5169516"
"899.9996","1454.0524","1032.6401","-183.82845","-19.506348","-5.673767","-4.7820835","-0.50743246","-0.14759524","0","0","0","1.3879635","0","0","0","0","0","0","-4.7820835","-0.50743246","-0.14759524","6.7191443"
"924.99963","1426.9792","994.54456","-198.26141","-20.46928","-5.95386","-5.1163397","-0.5282277","-0.15364389","0","0","0","1.440032","0.001953125","0.00020164702","5.8652422E-05","0","0","0","-5.1163397","-0.5282277","-0.15364389","6.9298105"
"949.9996","1400.1486","957.49646","-213.47112","-21.459764","-6.241947","-5.4664116","-0.54951847","-0.15983666","0","0","0","1.4930959","0.001953125","0.00019634055","5.7108944E-05","0","0","0","-5.4664116","-0.54951847","-0.15983666","7.1493335"
"974.9996","1373.5656","921.48376","-229.47273","-22.476562","-6.5377197","-5.832862","-0.5713216","-0.16617848","0","0","0","1.5471809","0","0","0","0","0","0","-5.832862","-0.5713216","-0.16617848","7.3781447"
"999.9995","1347.237","886.49634","-246.29414","-23.521484","-6.841614","-6.2163534","-0.593662","-0.17267656","0","0","0","1.6023179","0","0","0","0","0","0","-6.2163534","-0.593662","-0.17267656","7.616672"
"1024.9995","1321.1754","852.5304","-263.98093","-24.595522","-7.154061","-6.61756","-0.61656314","-0.17933774","0","0","0","1.6585385","0.001953125","0.00018197417","5.293024E-05","0","0","0","-6.61756","-0.61656314","-0.17933774","7.865044"
"1049.9995","1295.4724","819.6817","-282.56458","-25.700506","-7.4754124","-7.0371823","-0.64004874","-0.18616892","0","0","0","1.7158718","0.001953125","0.00017764144","5.1669995E-05","0","0","0","-7.0371823","-0.64004874","-0.18616892","8.1219635"
"1074.9995","1270.1537","787.95514","-302.08377","-26.83667","-7.805908","-7.47593","-0.66414106","-0.19317657","0","0","0","1.7743462","0","0","0","0","0","0","-7.47593","-0.66414106","-0.19317657","8.387765"
"1099.9995","1245.2164","757.31854","-322.5672","-28.004957","-8.145702","-7.934541","-0.68886274","-0.20036729","0","0","0","1.8339899","0.001953125","0.00016956683","4.932136E-05","0","0","0","-7.934541","-0.68886274","-0.20036729","8.662791"
"1124.9995","1220.6564","727.73926","-344.0641","-29.207764","-8.495544","-8.413767","-0.71423554","-0.2077474","0","0","0","1.8948308","0","0","0","0","0","0","-8.413767","-0.71423554","-0.2077474","8.947414"
"1149.9995","1196.5133","699.2362","-366.61557","-30.445557","-8.855591","-8.914415","-0.7402843","-0.21532412","0","0","0","1.9569","0","0","0","0","0","0","-8.914415","-0.7402843","-0.21532412","9.177876"
"1174.9995","1172.8403","671.84125","-390.25668","-31.719238","-9.226074","-9.437096","-0.7670153","-0.22309926","0","0","0","2.0202215","0","0","0","0","0","0","-9.437096","-0.7670153","-0.22309926","9.4062605"
"1199.9994","1149.8037","645.7082","-415.04074","-33.03085","-9.60756","-9.98246","-0.7944378","-0.23107558","0","0","0","2.0848207","0.001953125","0.00015543628","4.521125E-05","0","0","0","-9.98246","-0.7944378","-0.23107558","9.5097685"
"1224.9994","1128.2562","621.73364","-441.02197","-34.382324","-10.000671","-10.551026","-0.8225498","-0.23925242","0","0","0","2.1506884","0","0","0","0","0","0","-10.551026","-0.8225498","-0.23925242","9.453686"
"1249.9994","1108.6096","600.26935","-468.23398","-35.773777","-10.405413","-11.143106","-0.8513337","-0.2476247","0","0","0","2.2177722","0.001953125","0.00014921883","4.34028E-05","0","0","0","-11.143106","-0.8513337","-0.2476247","9.280861"
"1274.9994","1090.9921","581.34247","-496.73288","-37.207275","-10.822388","-11.758923","-0.88076675","-0.2561858","0","0","0","2.2859943","0","0","0","0","0","0","-11.758923","-0.88076675","-0.2561858","9.221803"
"1299.9994","1075.4315","564.87775","-526.56396","-38.68335","-11.251709","-12.399002","-0.91085017","-0.26493606","0","0","0","2.3552606","0","0","0","0","0","0","-12.399002","-0.91085017","-0.26493606","9.213258"
"1324.9994","1061.5181","550.356","-557.772","-40.20288","-11.693665","-13.063943","-0.9415903","-0.27387735","0","0","0","2.425482","0","0","0","0","0","0","-13.063943","-0.9415903","-0.27387735","9.322133"
"1349.9994","1048.9814","537.4332","-590.37067","-41.764404","-12.147888","-13.754292","-0.9729892","-0.28301024","0","0","0","2.496585","0","0","0","0","0","0","-13.754292","-0.9729892","-0.28301024","9.431833"
"1374.9994","1037.4855","525.7181","-624.41675","-43.369873","-12.614868","-14.470555","-1.0050462","-0.2923346","0","0","0","2.568506","0","0","0","0","0","0","-14.470555","-1.0050462","-0.2923346","9.647656"
"1399.9994","1026.8143","514.9591","-659.93506","-45.018066","-13.094299","-15.213249","-1.0377613","-0.30185032","0","0","0","2.641201","0","0","0","0","0","0","-15.213249","-1.0377613","-0.30185032","9.8495245"
"1424.9993","1016.8447","505.00793","-696.95044","-46.70923","-13.586182","-15.982857","-1.0711323","-0.31155682","0","0","0","2.7146306","0","0","0","0","0","0","-15.982857","-1.0711323","-0.31155682","10.080777"
"1449.9994","1007.2761","495.54828","-735.52094","-48.444336","-14.090881","-16.779936","-1.1051617","-0.32145482","0","0","0","2.7887714","0","0","0","0","0","0","-16.779936","-1.1051617","-0.32145482","10.344359"
"1474.9993","998.05176","486.5137","-775.6642","-50.222908","-14.608167","-17.605045","-1.1398526","-0.33154526","0","0","0","2.863609","-0.00390625","-0.00025291325","-7.3564064E-05","0","0","0","-17.605045","-1.1398526","-0.33154526","10.606298"
"1499.9999","989.1507","477.87448","-817.4044","-52.0437","-15.137756","-18.458805","-1.1752106","-0.34182972","0","0","0","2.9391346","0","0","0","0","0","0","-18.458805","-1.1752106","-0.34182972","10.838023"
