Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2700","2379.0913","-1.5774484","0","0","0","0","0","0","0","0","0","-0.07744837","0","0","0","0","0","0","0","0","1.9058061"
"25.000002","2671.898","2329.8247","-0.6755004","-2.5804992","-0.75057644","-0.0021569245","-0.008239451","-0.0023965826","0","0","0","0.027924627","0.00030517578","0.0011657714","0.0003390842","0","0","0","-0.0021569245","-0.008239451","-0.0023965826","1.931887"
"50.00002","2643.8628","2281.1897","-0.11737016","-0.22418457","-0.065209284","-0.008650741","-0.016522907","-0.004805965","0","0","0","0.056142617","0.0034179688","0.006528318","0.0018988708","0","0","0","-0.008650741","-0.016522907","-0.004805965","1.9581959"
"74.99997","2615.8445","2233.096","0.14455429","0.18390584","0.05350975","-0.019613933","-0.024975084","-0.0072644223","0","0","0","0.0846611","0.0022583008","0.0028755707","0.000836408","0","0","0","-0.019613933","-0.024975084","-0.0072644223","1.9851769"
"99.99997","2587.8484","2185.5525","0.09224349","0.08803589","0.025634766","-0.035185315","-0.033601984","-0.009773701","0","0","0","0.113487646","0.0021972656","0.0020983892","0.00061035174","0","0","0","-0.035185315","-0.033601984","-0.009773701","2.0128746"
"124.99998","2559.8796","2138.5662","-0.26202384","-0.20020215","-0.058213975","-0.05546103","-0.042372238","-0.012324677","0","0","0","0.14262718","-0.00048828125","-0.00037304696","-0.00010850697","0","0","0","-0.05546103","-0.042372238","-0.012324677","2.04131"
"150.00002","2531.9448","2092.146","-0.91421807","-0.58208495","-0.16929457","-0.08057198","-0.05129749","-0.014920736","0","0","0","0.17208642","0.005859375","0.0037304685","0.0010850694","0","0","0","-0.08057198","-0.05129749","-0.014920736","2.0705035"
"175.00005","2504.049","2046.2994","-1.8976442","-1.0357652","-0.30127147","-0.1106525","-0.060384635","-0.017563885","0","0","0","0.20187226","0.0053710938","0.0029310817","0.00085255434","0","0","0","-0.1106525","-0.060384635","-0.017563885","2.100475"
"200","2476.198","2001.0331","-3.1841626","-1.5204407","-0.44222683","-0.14584053","-0.06963885","-0.020255629","0","0","0","0.23199186","0.0024414062","0.0011657715","0.00033908422","0","0","0","-0.14584053","-0.06963885","-0.020255629","2.1312473"
"224.99998","2448.3975","1956.3538","-4.804315","-2.0391574","-0.59311855","-0.18627663","-0.07906408","-0.022997115","0","0","0","0.26245168","0.0061035156","0.0025906034","0.0007535205","0","0","0","-0.18627663","-0.07906408","-0.022997115","2.162842"
"249.99998","2420.653","1912.2676","-6.7916355","-2.59454","-0.75464547","-0.2321054","-0.08866427","-0.025789492","0","0","0","0.2932588","0.00048828125","0.00018652345","5.4253476E-05","0","0","0","-0.2321054","-0.08866427","-0.025789492","2.1952837"
"275.00003","2392.9717","1868.782","-9.112361","-3.1645303","-0.9204453","-0.28347468","-0.09844302","-0.028633803","0","0","0","0.32442024","0.0014648438","0.00050870026","0.000147964","0","0","0","-0.28347468","-0.09844302","-0.028633803","2.2268705"
"300.00003","2365.372","1825.9231","-11.779987","-3.749966","-1.0907356","-0.3405523","-0.108409144","-0.03153262","0","0","0","0.35594454","0.005859375","0.0018652342","0.0005425347","0","0","0","-0.3405523","-0.108409144","-0.03153262","2.2568889"
"325.00003","2337.8618","1783.6975","-14.832277","-4.3583984","-1.2677002","-0.40346846","-0.11855764","-0.03448448","0","0","0","0.38783848","0","0","0","0","0","0","-0.40346846","-0.11855764","-0.03448448","2.2877026"
"349.99997","2310.4453","1742.1073","-18.244568","-4.978249","-1.4479816","-0.47234118","-0.12888168","-0.0374874","0","0","0","0.4201078","0.0009765625","0.00026646207","7.750496E-05","0","0","0","-0.47234118","-0.12888168","-0.0374874","2.3193352"
"374.99997","2283.1282","1701.156","-22.037146","-5.612289","-1.6324067","-0.54737574","-0.13939837","-0.040546354","0","0","0","0.4527638","0.0034179688","0.0008704428","0.0002531829","0","0","0","-0.54737574","-0.13939837","-0.040546354","2.3518052"
"399.99997","2255.9146","1660.8439","-26.21236","-6.25825","-1.8202989","-0.62866986","-0.15009493","-0.04365763","0","0","0","0.4858106","0.0063476562","0.001515503","0.0004408095","0","0","0","-0.62866986","-0.15009493","-0.04365763","2.3851395"
"424.99994","2228.8096","1621.1736","-30.802805","-6.9216805","-2.0132697","-0.716416","-0.1609829","-0.046824582","0","0","0","0.5192582","0.001953125","0.0004388787","0.00012765524","0","0","0","-0.716416","-0.1609829","-0.046824582","2.4193575"
