Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"1224.9994","1125.7528","618.97766","-636.904","-49.65427","-14.442778","-14.568364","-1.1357383","-0.33034855","0","0","0","2.1507998","0","0","0","0","0","0","-14.568364","-1.1357383","-0.33034855","8.393143"
"1249.9994","1107.4153","598.97675","-675.29364","-51.594395","-15.007096","-15.372512","-1.1744604","-0.34161153","0","0","0","2.2180085","0","0","0","0","0","0","-15.372512","-1.1744604","-0.34161153","8.279079"
"1274.9994","1091.3754","581.75116","-715.4468","-53.590565","-15.587715","-16.20734","-1.2139621","-0.35310125","0","0","0","2.2862694","0","0","0","0","0","0","-16.20734","-1.2139621","-0.35310125","8.219203"
"1299.9993","1077.283","566.82434","-757.416","-55.643406","-16.184818","-17.073471","-1.2542441","-0.36481795","0","0","0","2.3554792","0","0","0","0","0","0","-17.073471","-1.2542441","-0.36481795","8.269749"
"1324.9994","1064.7408","553.70276","-801.2497","-57.75319","-16.798485","-17.971495","-1.2953045","-0.37676108","0","0","0","2.4255524","0","0","0","0","0","0","-17.971495","-1.2953045","-0.37676108","8.330457"
"1349.9994","1053.4805","542.05316","-846.99054","-59.919796","-17.428679","-18.901903","-1.3371353","-0.38892823","0","0","0","2.4964135","0","0","0","0","0","0","-18.901903","-1.3371353","-0.38892823","8.452959"
"1374.9994","1043.1409","531.4652","-894.67926","-62.142952","-18.075321","-19.865164","-1.3797265","-0.4013166","0","0","0","2.5680072","0","0","0","0","0","0","-19.865164","-1.3797265","-0.4013166","8.598344"
"1399.9994","1033.6178","521.8057","-944.3544","-64.422264","-18.738297","-20.861713","-1.4230675","-0.41392305","0","0","0","2.6402893","0","0","0","0","0","0","-20.861713","-1.4230675","-0.41392305","8.729069"
"1424.9993","1024.6909","512.83154","-996.0542","-66.75733","-19.41749","-21.892","-1.4671488","-0.42674485","0","0","0","2.7132213","0","0","0","0","0","0","-21.892","-1.4671488","-0.42674485","8.907275"
"1449.9993","1016.13055","504.29877","-1049.8125","-69.14752","-20.112717","-22.956486","-1.5119624","-0.43977964","0","0","0","2.7867825","0","0","0","0","0","0","-22.956486","-1.5119624","-0.43977964","9.085076"
"1474.9993","1007.91583","496.1779","-1105.6641","-71.59227","-20.823814","-24.055677","-1.5575038","-0.45302615","0","0","0","2.8609574","0.00012207031","7.903539E-06","2.298877E-06","0","0","0","-24.055677","-1.5575038","-0.45302615","9.258056"
"1500.0001","1000.0246","488.43893","-1163.6466","-74.09123","-21.550678","-25.190134","-1.6037717","-0.46648392","0","0","0","2.9357352","0","0","0","0","0","0","-25.190134","-1.6037717","-0.46648392","9.4"
