Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"624.9999","1870.2043","1141.4625","-93.81241","-14.334582","-4.1694536","-1.8509122","-0.28281942","-0.08226278","24.433805","3.7334847","1.0859467","0.8332676","1.8283081","0.2793655","0.08125815","0","0","0","22.582893","3.4506652","1.0036839","2.5539672"
"649.9998","1839.6395","1104.4575","-103.89631","-15.264821","-4.4400296","-2.0261405","-0.29768687","-0.08658722","26.661678","3.9172149","1.1393877","0.8737026","1.9013214","0.27934808","0.081253074","0","0","0","24.635538","3.619528","1.0528005","2.601779"
"674.9997","1809.3169","1068.3483","-114.62096","-16.216814","-4.716933","-2.2115133","-0.31288832","-0.09100882","29.00826","4.104131","1.1937555","0.91481197","1.9742203","0.27931574","0.08124367","0","0","0","26.796747","3.7912428","1.1027467","2.651309"
"699.99976","1779.2451","1033.1304","-126.01004","-17.19145","-5.000422","-2.4073842","-0.3284361","-0.09553115","31.476967","4.294357","1.2490858","0.95661515","2.0470886","0.27928147","0.0812337","0","0","0","29.069582","3.9659207","1.1535547","2.7026136"
"724.9997","1749.4283","998.7939","-138.08319","-18.188986","-5.290572","-2.6140442","-0.34433287","-0.100154996","34.07038","4.487891","1.3053784","0.9991266","2.119995","0.27925465","0.0812259","0","0","0","31.456337","4.1435585","1.2052234","2.7557578"
"749.9997","1719.8738","965.33203","-150.86635","-19.210426","-5.587675","-2.8318765","-0.36059242","-0.10488436","36.79207","4.684856","1.362669","1.0423669","2.1927643","0.2792121","0.08121353","0","0","0","33.960194","4.3242636","1.2577846","2.8108022"
"774.99963","1690.5869","932.7356","-164.38199","-20.256233","-5.8918657","-3.0612252","-0.37722212","-0.109721385","39.64499","4.885285","1.4209671","1.0863522","2.2656708","0.27918923","0.08120687","0","0","0","36.583763","4.508063","1.3112457","2.8678117"
"799.9997","1661.5721","900.9941","-178.6571","-21.327341","-6.2034154","-3.3024857","-0.3942344","-0.11466969","42.63268","5.0892744","1.4803009","1.1311034","2.3384247","0.27914956","0.08119534","0","0","0","39.330193","4.69504","1.3656312","2.92391"
"824.99963","1632.8273","870.08984","-193.71832","-22.42454","-6.522554","-3.556051","-0.41164002","-0.11973241","45.7586","5.2969027","1.540693","1.1766396","2.4112244","0.2791176","0.08118604","0","0","0","42.20255","4.8852625","1.4209607","2.9785004"
"849.99963","1604.356","840.0111","-209.59319","-23.548613","-6.849509","-3.8222988","-0.4294467","-0.12491178","49.02628","5.5082445","1.6021653","1.222981","2.4839935","0.27908412","0.081176296","0","0","0","45.20398","5.078798","1.4772536","3.035169"
"874.9997","1576.163","810.7478","-226.3099","-24.700336","-7.184508","-4.101617","-0.44766232","-0.1302101","52.439186","5.7233596","1.6647352","1.2701473","2.5566864","0.27904415","0.08116467","0","0","0","48.33757","5.275697","1.5345252","3.093983"
"899.9996","1548.2544","782.2908","-243.90178","-25.880955","-7.5279098","-4.394478","-0.46630314","-0.1356321","56.001625","5.9423914","1.7284443","1.3181628","2.6294556","0.2790146","0.081156075","0","0","0","51.607147","5.476088","1.5928123","3.1550107"
"924.9996","1520.6346","754.6287","-262.39786","-27.091106","-7.879903","-4.7012796","-0.48537558","-0.14117964","59.716934","6.165366","1.7933003","1.3670467","2.7020874","0.2789724","0.081143804","0","0","0","55.015656","5.679991","1.6521206","3.2183278"
"949.9995","1493.2886","727.7313","-281.83212","-28.331888","-8.240806","-5.022502","-0.50489384","-0.14685684","63.58927","6.392391","1.8593342","1.4168223","2.7746277","0.27892324","0.081129506","0","0","0","58.56677","5.8874974","1.7124774","3.297457"
"974.99945","1466.1158","701.4878","-302.23904","-29.60432","-8.610913","-5.3586617","-0.5248743","-0.1526685","67.62314","6.6235948","1.9265838","1.4675152","2.847412","0.2789005","0.0811229","0","0","0","62.264477","6.0987206","1.7739153","3.3928876"
"999.9995","1439.1101","675.88306","-323.65485","-30.90948","-8.9905405","-5.7102947","-0.5453334","-0.15861937","71.82349","6.8591366","1.995095","1.519154","2.9199219","0.27885267","0.08110898","0","0","0","66.11319","6.313803","1.8364756","3.492369"
"1024.9995","1412.283","650.9191","-346.11874","-32.24864","-9.380057","-6.078007","-0.5662926","-0.1647157","76.19578","7.0992093","2.0649242","1.5717689","2.9925842","0.27882138","0.081099875","0","0","0","70.11777","6.5329165","1.9002085","3.596078"
"1049.9995","1385.6445","626.5954","-369.66922","-33.62286","-9.779773","-6.462378","-0.5877689","-0.17096245","80.74506","7.343947","2.1361103","1.6253892","3.0650635","0.27877495","0.081086375","0","0","0","74.282684","6.756178","1.9651479","3.7042115"
"1074.9995","1359.2067","602.91284","-394.3493","-35.033527","-10.19009","-6.8640804","-0.609786","-0.17736648","85.47716","7.593543","2.2087095","1.6800473","3.137848","0.27875778","0.081081375","0","0","0","78.613075","6.983757","2.031343","3.8169625"
"1099.9995","1332.9789","579.86926","-420.20486","-36.482136","-10.611442","-7.283787","-0.63236535","-0.18393408","90.39787","7.848169","2.2827716","1.7357768","3.210144","0.27869898","0.08106428","0","0","0","83.11409","7.2158036","2.0988376","3.935047"
"1124.9995","1306.9613","557.454","-447.28055","-37.96995","-11.044197","-7.722165","-0.6555263","-0.19067082","95.51299","8.107981","2.3583422","1.7926102","3.2827759","0.27867132","0.08105623","0","0","0","87.790825","7.4524546","2.1676714","4.0595527"
"1149.9994","1281.1604","535.6616","-475.62482","-39.49845","-11.488787","-8.17981","-0.6792802","-0.19758005","100.82853","8.37314","2.4354684","1.8505815","3.355194","0.27862716","0.081043385","0","0","0","92.64872","7.69386","2.2378883","4.189287"
"1174.9994","1255.587","514.49036","-505.2907","-41.06933","-11.945703","-8.657381","-0.70364285","-0.20466633","106.35111","8.643844","2.514207","1.9097286","3.4274292","0.27856994","0.08102674","0","0","0","97.69373","7.940201","2.3095405","4.32447"
"1199.9996","1230.2506","493.93604","-536.332","-42.684216","-12.415421","-9.1555395","-0.7286286","-0.21193385","112.08735","8.920267","2.5946095","1.9700886","3.4996338","0.27851257","0.08101006","0","0","0","102.93181","8.191639","2.3826756","4.4653506"
"1224.9994","1205.2698","474.08057","-568.8064","-44.34496","-12.898476","-9.674958","-0.7542522","-0.21938692","118.04382","9.202582","2.6767256","2.031699","3.5720215","0.278472","0.08099826","0","0","0","108.368866","8.44833","2.4573388","4.5732713"
"1249.9994","1180.789","455.0175","-602.7717","-46.053185","-13.395343","-10.216114","-0.7805115","-0.22702487","124.22534","9.490797","2.7605577","2.0945873","3.6444702","0.27843767","0.08098827","0","0","0","114.00923","8.710285","2.5335329","4.680594"
"1274.9994","1157.0198","436.88293","-638.29395","-47.81106","-13.90665","-10.779505","-0.8074064","-0.23484771","130.63667","9.784922","2.8461087","2.1587806","3.7163086","0.27835894","0.08096537","0","0","0","119.85717","8.977515","2.611261","4.728682"
"1299.9994","1134.7241","420.20782","-675.4336","-49.620167","-14.432858","-11.365542","-0.8349306","-0.24285358","137.27592","10.084476","2.9332392","2.224268","3.7885742","0.27831462","0.08095248","0","0","0","125.910385","9.249546","2.6903856","4.7033887"
"1324.9993","1114.4384","405.3178","-714.2571","-51.4824","-14.974521","-11.974615","-0.86307657","-0.2510403","144.13435","10.388525","3.021677","2.2909987","3.8605957","0.2782544","0.080934964","0","0","0","132.15974","9.525449","2.7706368","4.6440907"
"1349.9994","1096.4899","392.36734","-754.8254","-53.39911","-15.532027","-12.6071415","-0.89183885","-0.2594063","151.19691","10.695752","3.1110392","2.3588886","3.932434","0.27818346","0.080914326","0","0","0","138.58977","9.803913","2.8516328","4.647945"
"1374.9995","1080.7937","381.21432","-797.1952","-55.371277","-16.105665","-13.263782","-0.9212302","-0.26795527","158.44449","11.004656","3.2008889","2.4278278","4.005005","0.27816588","0.080909215","0","0","0","145.18071","10.0834255","2.9329336","4.6789494"
"1399.9994","1066.8998","371.476","-841.41907","-57.399532","-16.695618","-13.945112","-0.95125633","-0.27668887","165.85965","11.313962","3.290856","2.4977179","4.0775757","0.27814904","0.08090432","0","0","0","151.91454","10.362705","3.014167","4.728949"
"1424.9993","1054.5105","362.89865","-887.5466","-59.48423","-17.301987","-14.651635","-0.9819171","-0.28560707","173.42781","11.622668","3.3806481","2.568476","4.149475","0.27808776","0.0808865","0","0","0","158.77617","10.640751","3.095041","4.7926903"
"1449.9993","1043.238","355.18152","-935.62177","-61.62536","-17.92477","-15.383753","-1.0132064","-0.29470807","181.13708","11.930021","3.470047","2.6400342","4.220703","0.27798438","0.08085642","0","0","0","165.75333","10.916815","3.175339","4.867689"
"1474.9993","1032.9364","348.20157","-985.68713","-63.822807","-18.563934","-16.14186","-1.0451174","-0.30398995","188.9782","12.235492","3.5588982","2.7123396","4.293335","0.2779754","0.08085381","0","0","0","172.83633","11.190374","3.2549083","4.9341097"
"1499.9999","1023.3338","341.75763","-1037.783","-66.0763","-19.219404","-16.926247","-1.0776378","-0.31344903","196.94336","12.538673","3.6470835","2.7853487","4.3653564","0.2779277","0.08083994","0","0","0","180.01712","11.461036","3.3336344","5.030845"
