Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2600.0002","3301.685","-1.5053595","0","0","0","0","0","0","0","0","0","-0.0053595304","0","0","0","0","0","0","0","0","3.6429713"
"25.000004","2569.7295","3225.2524","-0.6655469","-2.5424752","-0.7395223","-0.0032949331","-0.012586643","-0.0036610363","0","0","0","0.029016342","0.0013275146","0.0050711054","0.0014750161","0","0","0","-0.0032949331","-0.012586643","-0.0036610363","3.7033546"
"50.000004","2539.5864","3150.0312","-0.10061473","-0.19230255","-0.05593533","-0.013254562","-0.025316212","-0.0073636454","0","0","0","0.058375217","-0.00021362305","-0.00040802","-0.00011867946","0","0","0","-0.013254562","-0.025316212","-0.0073636454","3.7634795"
"75.00001","2509.569","3076.0063","0.14548393","0.18524903","0.05388048","-0.030055046","-0.038270086","-0.011131497","0","0","0","0.08808372","0.0029296875","0.0037304685","0.0010850694","0","0","0","-0.030055046","-0.038270086","-0.011131497","3.8252006"
"100.00001","2479.6824","3003.1775","0.045926284","0.043762207","0.01272583","-0.053875536","-0.05145113","-0.014965425","0","0","0","0.11814883","0","0","0","0","0","0","-0.053875536","-0.05145113","-0.014965425","3.888567"
"125","2449.931","2931.5452","-0.38444078","-0.29373485","-0.08544244","-0.08489873","-0.06486263","-0.018866384","0","0","0","0.14857756","0.001953125","0.0014921875","0.00043402778","0","0","0","-0.08489873","-0.06486263","-0.018866384","3.9536211"
"150","2420.3196","2861.1084","-1.1698908","-0.74497277","-0.21668385","-0.123310916","-0.07850795","-0.022835355","0","0","0","0.17937687","0.00061035156","0.00038859047","0.000113028065","0","0","0","-0.123310916","-0.07850795","-0.022835355","4.0204134"
"175.00002","2390.8535","2791.868","-2.3037605","-1.2571293","-0.36565435","-0.169324","-0.09240251","-0.026876822","0","0","0","0.21055484","0.0029296875","0.0015987722","0.00046502973","0","0","0","-0.169324","-0.09240251","-0.026876822","4.0889907"
"200","2361.5376","2723.8213","-3.8183033","-1.8232449","-0.53031754","-0.22314963","-0.10655394","-0.030993003","0","0","0","0.24211918","0.00012207031","5.8288577E-05","1.695421E-05","0","0","0","-0.22314963","-0.10655394","-0.030993003","4.1594033"
"225.00002","2332.3752","2656.9646","-5.701673","-2.4200382","-0.7039196","-0.28496101","-0.1209501","-0.035180368","0","0","0","0.27407566","0.0007324219","0.00031087236","9.042244E-05","0","0","0","-0.28496101","-0.1209501","-0.035180368","4.231707"
"250.00002","2303.3716","2591.2952","-7.9676175","-3.0437129","-0.88532174","-0.35501662","-0.13561633","-0.039446287","0","0","0","0.30643386","0.0026855469","0.0010258788","0.00029839406","0","0","0","-0.35501662","-0.13561633","-0.039446287","4.3059535"
"275","2274.516","2526.7773","-10.638154","-3.694397","-1.074585","-0.43351695","-0.1505486","-0.04378959","0","0","0","0.3392004","0","0","0","0","0","0","-0.43351695","-0.1505486","-0.04378959","4.384388"
