Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2790","3801.87","-1.6062838","0","0","0","0","0","0","0","0","0","-0.106283784","0","0","0","0","0","0","0","0","3.1028109"
"25","2760.2722","3721.283","-0.61320436","-2.3424408","-0.6813382","-0.0031639282","-0.012086206","-0.003515476","0","0","0","0.027027294","-0.00382936","-0.014628155","-0.0042548445","0","0","0","-0.0031639282","-0.012086206","-0.003515476","3.1513128"
"50","2730.7166","3642.0188","-0.11903297","-0.22735299","-0.06612943","-0.012677998","-0.024214976","-0.0070433323","0","0","0","0.054344565","-0.0018454716","-0.0035248508","-0.001025262","0","0","0","-0.012677998","-0.024214976","-0.0070433323","3.2008817"
"75.00001","2701.3376","3564.0737","0.08536848","0.10870252","0.03161795","-0.028784968","-0.03665286","-0.010661099","0","0","0","0.08195947","-0.0005690232","-0.0007245561","-0.0002107493","0","0","0","-0.028784968","-0.03665286","-0.010661099","3.2515357"
"100","2672.1362","3487.4346","0","0","0","-0.051602","-0.04927991","-0.014333889","0","0","0","0.10987377","0","0","0","0","0","0","-0.051602","-0.04927991","-0.014333889","3.3033035"
"125","2643.103","3412.0635","-0.40278974","-0.30773133","-0.08950883","-0.081399366","-0.06218911","-0.018088747","0","0","0","0.13809595","-0.0043522418","-0.0033251129","-0.0009671649","0","0","0","-0.081399366","-0.06218911","-0.018088747","3.3541095"
"150","2614.2234","3337.9072","-1.1133889","-0.7088576","-0.20618314","-0.11829206","-0.075312614","-0.021905938","0","0","0","0.16662791","-0.004013896","-0.0025555138","-0.00074331404","0","0","0","-0.11829206","-0.075312614","-0.021905938","3.4058993"
"175","2585.5002","3264.9617","-2.1257844","-1.1600709","-0.3374261","-0.16248327","-0.08866945","-0.025790997","0","0","0","0.19547544","-0.0007843971","-0.00042805672","-0.00012450748","0","0","0","-0.16248327","-0.08866945","-0.025790997","3.4588554"
"200","2556.937","3193.2212","-3.4495878","-1.6471783","-0.47910944","-0.21419644","-0.102278806","-0.029749507","0","0","0","0.22464482","-0.004275322","-0.002041466","-0.0005937947","0","0","0","-0.21419644","-0.102278806","-0.029749507","3.513005"
"225.00002","2528.5356","3122.6768","-5.120878","-2.1735282","-0.63220716","-0.27363464","-0.1161427","-0.033782054","0","0","0","0.2541415","-0.0036907196","-0.0015665053","-0.00045564436","0","0","0","-0.27363464","-0.1161427","-0.033782054","3.56838"
"250","2500.299","3053.324","-7.1336427","-2.7250516","-0.79262704","-0.34099254","-0.13025916","-0.03788806","0","0","0","0.2839701","-0.0008301735","-0.00031712628","-9.22415E-05","0","0","0","-0.34099254","-0.13025916","-0.03788806","3.6250057"
