Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"899.99976","1021.0633","173.59325","-339.92957","-36.070976","-10.491849","-6.6586394","-0.7065558","-0.20551361","0","0","0","1.6267872","0","0","0","0","0","0","-6.6586394","-0.7065558","-0.20551361","7.7721033"
"949.99976","974.2968","158.05566","-404.1127","-40.624916","-11.816439","-7.7905126","-0.7831517","-0.22779281","0","0","0","1.7772163","0","0","0","0","0","0","-7.7905126","-0.7831517","-0.22779281","8.588529"
"999.99976","935.2197","145.63132","-477.41037","-45.594032","-13.26179","-9.079148","-0.8670588","-0.2521986","0","0","0","1.934551","3.0517578E-05","2.9144294E-06","8.477107E-07","0","0","0","-9.079148","-0.8670588","-0.2521986","9.169471"
"1049.9998","904.3897","136.18797","-560.5979","-50.989594","-14.831179","-10.55027","-0.9595723","-0.27910772","0","0","0","2.097816","0","0","0","0","0","0","-10.55027","-0.9595723","-0.27910772","9.661745"
"1099.9998","878.33234","128.4533","-654.3627","-56.81318","-16.525066","-12.225886","-1.0614294","-0.30873457","0","0","0","2.266285","0","0","0","0","0","0","-12.225886","-1.0614294","-0.30873457","10.085043"
"1149.9996","855.59955","121.89015","-759.34784","-63.062443","-18.34277","-14.125334","-1.173017","-0.3411917","0","0","0","2.439495","6.1035156E-05","5.068573E-06","1.4742795E-06","0","0","0","-14.125334","-1.173017","-0.3411917","10.376409"
"1199.9996","834.74054","116.01937","-876.16364","-69.73283","-20.282963","-16.266325","-1.2945286","-0.3765354","0","0","0","2.6171987","0","0","0","0","0","0","-16.266325","-1.2945286","-0.3765354","10.599628"
"1249.9995","815.6078","110.76185","-1005.40656","-76.81948","-22.344234","-18.665884","-1.4260739","-0.41479754","0","0","0","2.7992482","0","0","0","0","0","0","-18.665884","-1.4260739","-0.41479754","10.794128"
"1299.9994","797.71155","105.95445","-1147.6682","-84.31796","-24.525295","-21.34069","-1.5677207","-0.45599785","0","0","0","2.9855056","0","0","0","0","0","0","-21.34069","-1.5677207","-0.45599785","10.965619"
"1349.9995","780.29364","101.377975","-1303.5415","-92.22458","-26.825068","-24.305931","-1.7194198","-0.50012213","0","0","0","3.1759892","0.00012207031","8.635347E-06","2.5117356E-06","0","0","0","-24.305931","-1.7194198","-0.50012213","11.135786"
"1399.9994","763.3496","97.02294","-1473.6398","-100.53767","-29.243067","-27.576706","-1.8811259","-0.54715705","0","0","0","3.3707824","0","0","0","0","0","0","-27.576706","-1.8811259","-0.54715705","11.305081"
"1449.9994","746.87646","92.88061","-1658.5996","-109.25725","-31.779305","-31.168768","-2.0528402","-0.59710306","0","0","0","3.569966","0","0","0","0","0","0","-31.168768","-2.0528402","-0.59710306","11.473008"
"1499.9999","730.86676","88.94139","-1859.0833","-118.38504","-34.434277","-35.098545","-2.234607","-0.649973","0","0","0","3.7736204","0","0","0","0","0","0","-35.098545","-2.234607","-0.649973","11.639154"
