Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2649.9998","3429.8928","-1.5010183","0","0","0","0","0","0","0","0","0","-0.0010182858","0","0","0","0","0","0","0","0","3.333048"
"25","2614.816","3339.4207","-0.6403555","-2.4461584","-0.7115062","-0.0038741736","-0.014799344","-0.0043046377","0","0","0","0.028492907","2.4437904E-06","9.335279E-06","2.7153226E-06","0","0","0","-0.0038741736","-0.014799344","-0.0043046377","3.3961132"
"50","2579.878","3250.7773","-0.098207206","-0.18757577","-0.054559562","-0.015595179","-0.029786794","-0.008663989","0","0","0","0.05736942","2.1755695E-06","4.155338E-06","1.2086498E-06","0","0","0","-0.015595179","-0.029786794","-0.008663989","3.4608905"
"74.99999","2545.1917","3163.9521","0.118342735","0.15068977","0.043830648","-0.03543697","-0.045123074","-0.013124804","0","0","0","0.08663783","3.196299E-06","4.0699542E-06","1.1838146E-06","0","0","0","-0.03543697","-0.045123074","-0.013124804","3.5274272"
"100","2510.761","3078.9285","0","0","0","-0.06368056","-0.060814932","-0.017689044","0","0","0","0.1163064","0","0","0","0","0","0","-0.06368056","-0.060814932","-0.017689044","3.5955274"
"125","2476.56","2995.6191","-0.46262127","-0.35344264","-0.10280473","-0.100606106","-0.076863065","-0.022356912","0","0","0","0.14638337","2.3245811E-06","1.7759799E-06","5.1657355E-07","0","0","0","-0.100606106","-0.076863065","-0.022356912","3.6587868"
"150","2442.5684","2913.9517","-1.2790643","-0.81433755","-0.23686375","-0.14647226","-0.09325401","-0.027124494","0","0","0","0.17687748","-1.1920929E-07","-7.589658E-08","-2.2075794E-08","0","0","0","-0.14647226","-0.09325401","-0.027124494","3.7239444"
"175","2408.792","2833.9192","-2.4589756","-1.3418982","-0.3903136","-0.20153672","-0.10998146","-0.031989954","0","0","0","0.20779748","1.1920929E-06","6.505421E-07","1.892211E-07","0","0","0","-0.20153672","-0.10998146","-0.031989954","3.7910628"
"200","2375.2356","2755.512","-4.012166","-1.9158093","-0.55724525","-0.2660626","-0.12704489","-0.036953136","0","0","0","0.23915201","2.861023E-06","1.3661385E-06","3.9736432E-07","0","0","0","-0.2660626","-0.12704489","-0.036953136","3.8602018"
"225","2341.9065","2678.724","-5.9504066","-2.5256174","-0.7346182","-0.34036505","-0.14446606","-0.042020377","0","0","0","0.2709518","2.3841858E-06","1.0119545E-06","2.9434395E-07","0","0","0","-0.34036505","-0.14446606","-0.042020377","3.9314206"
"250","2308.8086","2603.5432","-8.284444","-3.1646578","-0.9204939","-0.42473593","-0.16224912","-0.04719288","0","0","0","0.3032062","2.861023E-06","1.0929108E-06","3.1789145E-07","0","0","0","-0.42473593","-0.16224912","-0.04719288","4.004784"
"275","2275.947","2529.957","-11.024642","-3.8285587","-1.1136005","-0.51945955","-0.18039413","-0.05247066","0","0","0","0.33592382","9.536743E-07","3.311851E-07","9.6330744E-08","0","0","0","-0.51945955","-0.18039413","-0.05247066","4.080361"
"300","2243.3267","2457.9556","-14.183913","-4.5152135","-1.3133256","-0.6248888","-0.19892292","-0.05786007","0","0","0","0.36911595","9.536743E-07","3.0358632E-07","8.8303175E-08","0","0","0","-0.6248888","-0.19892292","-0.05786007","4.1582193"
"324.99994","2210.9436","2387.505","-17.774683","-5.2230253","-1.5192046","-0.74136496","-0.2178473","-0.06336454","0","0","0","0.402793","1.9073486E-06","5.604672E-07","1.6302128E-07","0","0","0","-0.74136496","-0.2178473","-0.06336454","4.2395487"
"350","2178.7727","2318.5303","-21.808622","-5.950641","-1.7308439","-0.86920446","-0.23716864","-0.06898448","0","0","0","0.43696478","1.9073486E-06","5.204337E-07","1.5137687E-07","0","0","0","-0.86920446","-0.23716864","-0.06898448","4.3240256"
"374.99994","2146.8176","2251.0195","-26.299381","-6.697581","-1.9481039","-1.008771","-0.25690037","-0.07472379","0","0","0","0.47164312","3.8146973E-06","9.714764E-07","2.8257023E-07","0","0","0","-1.008771","-0.25690037","-0.07472379","4.4112396"
"399.99994","2115.085","2184.965","-31.260849","-7.4635344","-2.1708941","-1.1604364","-0.27705422","-0.080585875","0","0","0","0.5068398","1.9073486E-06","4.5537956E-07","1.3245479E-07","0","0","0","-1.1604364","-0.27705422","-0.080585875","4.501284"
"424.99988","2083.5796","2120.3577","-36.707138","-8.24832","-2.3991623","-1.3245815","-0.29764134","-0.08657398","0","0","0","0.5425668","0","0","0","0","0","0","-1.3245815","-0.29764134","-0.08657398","4.594252"
"449.9999","2052.308","2057.1885","-42.65253","-9.0518265","-2.6328757","-1.5015945","-0.31867176","-0.092691034","0","0","0","0.5788357","0","0","0","0","0","0","-1.5015945","-0.31867176","-0.092691034","4.690244"
"474.99988","2021.2748","1995.4442","-49.112816","-9.874277","-2.8720992","-1.6919048","-0.34016198","-0.098941825","0","0","0","0.6156595","0","0","0","0","0","0","-1.6919048","-0.34016198","-0.098941825","4.789366"
"499.99988","1990.486","1935.1167","-56.104767","-10.716031","-3.1169374","-1.8959719","-0.36213073","-0.1053318","0","0","0","0.6530517","0","0","0","0","0","0","-1.8959719","-0.36213073","-0.1053318","4.8917174"
"524.9999","1959.9462","1876.1918","-63.64307","-11.577002","-3.3673651","-2.114204","-0.38458383","-0.11186267","0","0","0","0.69102347","0","0","0","0","0","0","-2.114204","-0.38458383","-0.11186267","4.997413"
"549.9998","1929.6552","1818.6465","-71.74578","-12.457707","-3.6235332","-2.3470917","-0.4075406","-0.11854002","0","0","0","0.72958916","0","0","0","0","0","0","-2.3470917","-0.4075406","-0.11854002","5.0849867"
"574.9998","1899.6089","1762.4519","-80.431755","-13.358702","-3.8856027","-2.5950832","-0.4310096","-0.12536637","0","0","0","0.7687636","0","0","0","0","0","0","-2.5950832","-0.4310096","-0.12536637","5.170123"
"599.9998","1869.811","1707.593","-89.71818","-14.280189","-4.1536326","-2.8585541","-0.45498666","-0.1323405","0","0","0","0.80855983","0","0","0","0","0","0","-2.8585541","-0.45498666","-0.1323405","5.2583375"
"624.99976","1840.2665","1654.0565","-99.62443","-15.222668","-4.427768","-3.1379347","-0.47947657","-0.13946381","0","0","0","0.8489922","7.6293945E-06","1.1657719E-06","3.3908432E-07","0","0","0","-3.1379347","-0.47947657","-0.13946381","5.349717"
