Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2789.9998","3801.8694","-1.6062838","0","0","0","0","0","0","0","0","0","-0.106283784","0","0","0","0","0","0","0","0","3.137191"
"25.00003","2760.1382","3720.9216","-1.1335394","-4.3301086","-1.259474","-0.0022464683","-0.008581499","-0.002496073","0","0","0","0.027028063","0.0015258789","0.0058288504","0.001695419","0","0","0","-0.0022464683","-0.008581499","-0.002496073","3.1928132"
"49.99996","2730.494","3641.4246","-0.51564866","-0.98471195","-0.286438","-0.009003332","-0.017196376","-0.0050018546","0","0","0","0.054347113","-0.0043945312","-0.0083935615","-0.002441408","0","0","0","-0.009003332","-0.017196376","-0.0050018546","3.2496827"
"74.99997","2701.0703","3563.368","-0.076205425","-0.09683431","-0.028173376","-0.020445704","-0.026034206","-0.007572486","0","0","0","0.081964605","0.0012207031","0.0015543626","0.00045211244","0","0","0","-0.020445704","-0.026034206","-0.007572486","3.307824"
"100.00003","2671.866","3486.7295","0.1285925","0.12280029","0.03567844","-0.03665903","-0.035009366","-0.0101830615","0","0","0","0.109881766","-0.0053710938","-0.005129393","-0.0014919701","0","0","0","-0.03665903","-0.035009366","-0.0101830615","3.3671494"
"124.99993","2642.8823","3411.4934","0.12459232","0.095390625","0.027723523","-0.057839256","-0.044189215","-0.0128531745","0","0","0","0.13810675","-0.0048828125","-0.0037304708","-0.0010850701","0","0","0","-0.057839256","-0.044189215","-0.0128531745","3.427489"
"150.00003","2614.1143","3337.6292","-0.081179634","-0.05173584","-0.015028212","-0.08407541","-0.053528003","-0.015569518","0","0","0","0.16664068","-0.0007324219","-0.0004663085","-0.00013563366","0","0","0","-0.08407541","-0.053528003","-0.015569518","3.4881785"
"174.99994","2585.5435","3265.0706","-0.5317603","-0.29026228","-0.084454246","-0.11551774","-0.0630397","-0.018336155","0","0","0","0.19548845","-0.0048828125","-0.0026646215","-0.00077504985","0","0","0","-0.11551774","-0.0630397","-0.018336155","3.5488853"
"200","2557.1677","3193.7966","-1.1923153","-0.56949216","-0.16564263","-0.15232773","-0.072736494","-0.02115663","0","0","0","0.22465622","-0.00390625","-0.0018652345","-0.00054253475","0","0","0","-0.15232773","-0.072736494","-0.02115663","3.6109755"
"225.00002","2528.9885","3123.7957","-2.0935807","-0.8885243","-0.25848088","-0.19465308","-0.082619414","-0.024031242","0","0","0","0.25414893","-0.001953125","-0.00082899304","-0.00024112655","0","0","0","-0.19465308","-0.082619414","-0.024031242","3.6744845"
"249.99994","2501.0066","3055.0518","-3.2522027","-1.2421709","-0.361301","-0.24263401","-0.09268621","-0.026959341","0","0","0","0.28397065","-0.0063476562","-0.0024248052","-0.0007052953","0","0","0","-0.24263401","-0.09268621","-0.026959341","3.7394464"
"274.99994","2473.2244","2987.5552","-4.635782","-1.6098092","-0.46821487","-0.2964301","-0.10294212","-0.029942442","0","0","0","0.31412667","-0.001953125","-0.00067826716","-0.0001972854","0","0","0","-0.2964301","-0.10294212","-0.029942442","3.805899"
