Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"1199.9995","860.72314","123.35435","-735.4506","-58.53247","-17.02515","-14.978455","-1.1920357","-0.3467236","0","0","0","2.408041","-0.0053100586","-0.0004225923","-0.00012291806","0","0","0","-14.978455","-1.1920357","-0.3467236","11.633048"
"1224.9994","846.01953","119.175865","-788.42334","-61.468147","-17.879042","-15.985471","-1.2462149","-0.36248252","0","0","0","2.49602","-0.0014648438","-0.00011419809","-3.321643E-05","0","0","0","-15.985471","-1.2462149","-0.36248252","11.945148"
"1249.9995","832.8577","115.49658","-844.43677","-64.518776","-18.766367","-17.053278","-1.3028709","-0.37896186","0","0","0","2.5854642","0.0007324219","5.595705E-05","1.6276048E-05","0","0","0","-17.053278","-1.3028709","-0.37896186","12.239797"
"1274.9994","820.7721","112.168945","-903.55835","-67.68271","-19.686651","-18.185297","-1.362115","-0.396194","0","0","0","2.6762817","-0.0036621094","-0.0002742993","-7.978456E-05","0","0","0","-18.185297","-1.362115","-0.396194","12.520381"
"1299.9994","809.58325","109.1316","-965.9035","-70.96184","-20.640442","-19.384575","-1.4240214","-0.4142005","0","0","0","2.7684064","-0.005065918","-0.0003721503","-0.00010824616","0","0","0","-19.384575","-1.4240214","-0.4142005","12.779059"
"1324.9993","799.16705","106.34148","-1031.5178","-74.35297","-21.626808","-20.654072","-1.4886527","-0.43299964","0","0","0","2.86178","-0.0021972656","-0.00015836905","-4.6064295E-05","0","0","0","-20.654072","-1.4886527","-0.43299964","13.017947"
"1349.9994","789.4455","103.770004","-1100.5361","-77.859436","-22.646725","-21.996674","-1.5560616","-0.45260665","0","0","0","2.9563513","-0.0048828125","-0.00034541395","-0.00010046944","0","0","0","-21.996674","-1.5560616","-0.45260665","13.237933"
"1374.9994","780.24554","101.365486","-1173.0004","-81.47787","-23.699207","-23.415112","-1.6262865","-0.47303274","0","0","0","3.052073","-0.00036621094","-2.5435025E-05","-7.398204E-06","0","0","0","-23.415112","-1.6262865","-0.47303274","13.386553"
"1399.9994","771.3706","99.072624","-1249.0333","-85.210686","-24.784958","-24.911972","-1.6993531","-0.49428537","0","0","0","3.1489267","-0.0020751953","-0.00014155803","-4.117453E-05","0","0","0","-24.911972","-1.6993531","-0.49428537","13.520937"
"1424.9993","762.829","96.89065","-1328.7382","-89.05877","-25.90424","-26.489824","-1.7752837","-0.5163711","0","0","0","3.2468984","-0.0037841797","-0.00025360656","-7.3765725E-05","0","0","0","-26.489824","-1.7752837","-0.5163711","13.647925"
"1449.9991","754.6191","94.8163","-1412.1548","-93.018845","-27.056091","-28.151127","-1.8540924","-0.5392939","0","0","0","3.3459702","-0.0063476562","-0.00041807","-0.00012160268","0","0","0","-28.151127","-1.8540924","-0.5392939","13.767026"
"1474.9993","746.73267","92.84484","-1499.3468","-97.08931","-28.240055","-29.898392","-1.9357951","-0.5630585","0","0","0","3.446123","-0.0030517578","-0.0001975885","-5.747193E-05","0","0","0","-29.898392","-1.9357951","-0.5630585","13.877985"
"1500.0001","739.158","90.97081","-1590.4153","-101.27107","-29.456392","-31.734207","-2.0204108","-0.5876704","0","0","0","3.5473444","-0.0012207031","-7.771809E-05","-2.260561E-05","0","0","0","-31.734207","-2.0204108","-0.5876704","13.980723"
