Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2700.0002","3560.5454","-1.5009948","0","0","0","0","0","0","0","0","0","-0.0009948015","0","0","0","0","0","0","0","0","2.5630481"
"25","2664.1826","3466.705","-0.745491","-2.8476562","-0.8283081","-0.0030937435","-0.0118181","-0.0034374928","0","0","0","0.027965337","0","0","0","0","0","0","-0.0030937435","-0.0118181","-0.0034374928","2.6134815"
"50","2628.6306","3374.7998","-0.18181309","-0.34729004","-0.10101318","-0.012435747","-0.023752278","-0.0069087488","0","0","0","0.05630603","0","0","0","0","0","0","-0.012435747","-0.023752278","-0.0069087488","2.6652899"
"74.99999","2593.348","3284.8118","0.087579995","0.111572266","0.032440186","-0.028250515","-0.035972327","-0.010463155","0","0","0","0.08503037","0","0","0","0","0","0","-0.028250515","-0.035972327","-0.010463155","2.718512"
"100","2558.3406","3196.727","0.05230711","0.050048828","0.014556885","-0.050802875","-0.048516747","-0.01411191","0","0","0","0.11414856","0","0","0","0","0","0","-0.050802875","-0.048516747","-0.01411191","2.7731862"
"125","2523.6094","3110.5217","-0.29388335","-0.22436523","-0.0652771","-0.08028032","-0.061334163","-0.01784007","0","0","0","0.14366582","0","0","0","0","0","0","-0.08028032","-0.061334163","-0.01784007","2.829359"
"150.00002","2489.1477","3026.1482","-0.96034014","-0.6114502","-0.17785645","-0.11692198","-0.074440315","-0.021652216","0","0","0","0.17359024","0","0","0","0","0","0","-0.11692198","-0.074440315","-0.021652216","2.8836112"
"175.00002","2454.919","2943.4944","-1.9557811","-1.0671387","-0.3103943","-0.16095458","-0.08783521","-0.025548344","0","0","0","0.20393018","0","0","0","0","0","0","-0.16095458","-0.08783521","-0.025548344","2.9373872"
"200","2420.9248","2862.5398","-3.2889242","-1.5703125","-0.4567566","-0.21259573","-0.101514466","-0.029527185","0","0","0","0.23469423","0","0","0","0","0","0","-0.21259573","-0.101514466","-0.029527185","2.9927778"
"225","2387.171","2783.274","-4.97124","-2.1098633","-0.6137085","-0.27210405","-0.11549305","-0.033593092","0","0","0","0.26589292","0","0","0","0","0","0","-0.27210405","-0.11549305","-0.033593092","3.04983"
"250","2353.6616","2705.6833","-7.0119205","-2.67856","-0.7791104","-0.3397005","-0.12976559","-0.0377445","0","0","0","0.29753438","-0.00024414062","-9.326172E-05","-2.7126736E-05","0","0","0","-0.3397005","-0.12976559","-0.0377445","3.1085973"
"275","2320.4001","2629.7517","-9.419653","-3.271203","-0.9515017","-0.41560456","-0.14432813","-0.04198026","0","0","0","0.32962626","-0.00024414062","-8.478339E-05","-2.466067E-05","0","0","0","-0.41560456","-0.14432813","-0.04198026","3.1691365"
"300","2287.394","2555.4705","-12.207286","-3.8859863","-1.13031","-0.5001429","-0.15921214","-0.046309523","0","0","0","0.36218172","0","0","0","0","0","0","-0.5001429","-0.15921214","-0.046309523","3.2314954"
"324.99997","2254.6445","2482.819","-15.38427","-4.5204573","-1.3148707","-0.593511","-0.17440093","-0.05072744","0","0","0","0.39520636","-0.00024414062","-7.173979E-05","-2.0866722E-05","0","0","0","-0.593511","-0.17440093","-0.05072744","3.2957306"
"349.99997","2222.157","2411.7837","-18.963621","-5.1743164","-1.5050354","-0.6960691","-0.18992744","-0.055243585","0","0","0","0.42871428","0","0","0","0","0","0","-0.6960691","-0.18992744","-0.055243585","3.362206"
"374.99997","2189.9058","2342.2854","-22.956856","-5.8463135","-1.7005005","-0.808062","-0.20578648","-0.059856452","0","0","0","0.46271333","0","0","0","0","0","0","-0.808062","-0.20578648","-0.059856452","3.4317567"
"399.99994","2157.885","2274.2878","-27.374971","-6.5356445","-1.901001","-0.92978907","-0.22198719","-0.0645687","0","0","0","0.4972147","0","0","0","0","0","0","-0.92978907","-0.22198719","-0.0645687","3.5035558"
"424.99988","2126.0996","2207.7817","-32.23173","-7.2425537","-2.1066284","-1.0615643","-0.23853981","-0.06938331","0","0","0","0.53222996","0","0","0","0","0","0","-1.0615643","-0.23853981","-0.06938331","3.5776803"
"449.9999","2094.5554","2142.7556","-37.542767","-7.9673886","-2.3174434","-1.2037089","-0.25545382","-0.07430303","0","0","0","0.5677707","-0.00048828125","-0.00010362416","-3.0140825E-05","0","0","0","-1.2037089","-0.25545382","-0.07430303","3.6542082"
"474.99988","2063.257","2079.1965","-43.3172","-8.708961","-2.5331707","-1.3565512","-0.27273825","-0.0793305","0","0","0","0.6038482","-0.00048828125","-9.817025E-05","-2.8554465E-05","0","0","0","-1.3565512","-0.27273825","-0.0793305","3.7332225"
"499.99988","2032.2092","2017.0922","-49.571568","-9.468233","-2.7539945","-1.5204465","-0.29040533","-0.084469266","0","0","0","0.64047503","-0.00048828125","-9.326174E-05","-2.7126742E-05","0","0","0","-1.5204465","-0.29040533","-0.084469266","3.814808"
"524.9999","2001.4171","1956.4291","-56.32099","-10.244995","-2.97995","-1.695791","-0.3084725","-0.08972441","0","0","0","0.6776648","0","0","0","0","0","0","-1.695791","-0.3084725","-0.08972441","3.8990493"
"549.9998","1970.8843","1897.1914","-63.57975","-11.039673","-3.21109","-1.8829038","-0.32694066","-0.09509618","0","0","0","0.71542704","0","0","0","0","0","0","-1.8829038","-0.32694066","-0.09509618","3.986044"
"574.9998","1940.6144","1839.3629","-71.36709","-11.853027","-3.4476624","-2.08225","-0.34583467","-0.10059182","0","0","0","0.7537778","0","0","0","0","0","0","-2.08225","-0.34583467","-0.10059182","4.069278"
"599.9998","1910.6012","1782.9084","-79.69588","-12.684892","-3.6896284","-2.2941813","-0.3651573","-0.10621213","0","0","0","0.7927287","-0.00048828125","-7.771811E-05","-2.2605618E-05","0","0","0","-2.2941813","-0.3651573","-0.10621213","4.1402116"
"624.99976","1880.8448","1727.8055","-88.58484","-13.535767","-3.9371033","-2.5190465","-0.38491043","-0.11195766","0","0","0","0.8322934","0","0","0","0","0","0","-2.5190465","-0.38491043","-0.11195766","4.2136793"
"649.99976","1851.3499","1674.0402","-98.05243","-14.406006","-4.1902466","-2.757215","-0.40509865","-0.11782974","0","0","0","0.8724865","0","0","0","0","0","0","-2.757215","-0.40509865","-0.11782974","4.2897515"
"674.9997","1822.1201","1621.5969","-108.11512","-15.296387","-4.4492188","-3.0090623","-0.42572677","-0.12382978","0","0","0","0.913322","0","0","0","0","0","0","-3.0090623","-0.42572677","-0.12382978","4.368494"
"699.99976","1793.1587","1570.4581","-118.7977","-16.207397","-4.714203","-3.2749684","-0.4467994","-0.1299591","0","0","0","0.9548141","0","0","0","0","0","0","-3.2749684","-0.4467994","-0.1299591","4.45001"
"724.99963","1764.4705","1520.6096","-130.11348","-17.139038","-4.985199","-3.5554068","-0.46833315","-0.13622256","0","0","0","0.99698067","0","0","0","0","0","0","-3.5554068","-0.46833315","-0.13622256","4.534383"
"749.9997","1736.0569","1472.0305","-142.08905","-18.092651","-5.2625732","-3.8507245","-0.49032575","-0.14261948","0","0","0","1.0398333","0","0","0","0","0","0","-3.8507245","-0.49032575","-0.14261948","4.6217103"
"774.9997","1707.9227","1424.7062","-154.74461","-19.068481","-5.546417","-4.1614604","-0.5127995","-0.14915635","0","0","0","1.0833918","0","0","0","0","0","0","-4.1614604","-0.5127995","-0.14915635","4.712077"
"799.9997","1680.0698","1378.6168","-168.10036","-20.067017","-5.836853","-4.488028","-0.53575855","-0.15583436","0","0","0","1.1276696","0","0","0","0","0","0","-4.488028","-0.53575855","-0.15583436","4.805586"
"824.99963","1652.4993","1333.7408","-182.18474","-21.089233","-6.134186","-4.8309317","-0.55921715","-0.1626577","0","0","0","1.1726836","0","0","0","0","0","0","-4.8309317","-0.55921715","-0.1626577","4.885567"
"849.99963","1625.2076","1290.0502","-197.01886","-22.135742","-6.438568","-5.190622","-0.5831819","-0.16962825","0","0","0","1.2184511","0","0","0","0","0","0","-5.190622","-0.5831819","-0.16962825","4.9590054"
"874.99963","1598.197","1247.5258","-212.6265","-23.20668","-6.7500606","-5.5675116","-0.6076544","-0.17674647","0","0","0","1.2649894","0.0009765625","0.00010658488","3.1002E-05","0","0","0","-5.5675116","-0.6076544","-0.17674647","5.035615"
"899.9996","1571.4705","1206.15","-229.04181","-24.304077","-7.069275","-5.9621143","-0.6326469","-0.18401597","0","0","0","1.3123187","0","0","0","0","0","0","-5.9621143","-0.6326469","-0.18401597","5.115464"
"924.9996","1545.0287","1165.902","-246.28474","-25.42739","-7.395997","-6.374815","-0.6581569","-0.19143598","0","0","0","1.3604544","0.0009765625","0.00010082353","2.9326215E-05","0","0","0","-6.374815","-0.6581569","-0.19143598","5.1986337"
"949.9996","1518.8751","1126.7642","-264.38943","-26.578394","-7.730776","-6.8061657","-0.6841991","-0.19901079","0","0","0","1.4094173","0.0009765625","9.8170276E-05","2.8554472E-05","0","0","0","-6.8061657","-0.6841991","-0.19901079","5.285199"
