Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"1124.9995","1373.9703","922.02704","-426.50967","-36.206615","-10.5313015","-10.672935","-0.90601385","-0.26352933","0","0","0","1.7383866","-3.0517578E-05","-2.5906043E-06","-7.5352074E-07","0","0","0","-10.672935","-0.90601385","-0.26352933","6.0843596"
"1149.9995","1349.0475","888.8805","-453.0612","-37.624542","-10.943729","-11.289153","-0.9374909","-0.27268496","0","0","0","1.7934846","3.0517578E-05","2.5342868E-06","7.371398E-07","0","0","0","-11.289153","-0.9374909","-0.27268496","6.252411"
"1174.9994","1324.3711","856.6596","-480.8034","-39.078926","-11.366762","-11.930347","-0.96965855","-0.28204146","0","0","0","1.8496058","0","0","0","0","0","0","-11.930347","-0.96965855","-0.28204146","6.4237757"
"1199.9994","1300.0096","825.4335","-509.7826","-40.57116","-11.800803","-12.59729","-1.0025347","-0.29160407","0","0","0","1.9067777","0","0","0","0","0","0","-12.59729","-1.0025347","-0.29160407","6.5986533"
"1224.9994","1275.9686","795.1864","-540.0427","-42.102364","-12.24618","-13.290594","-1.0361243","-0.30137417","0","0","0","1.9650241","0","0","0","0","0","0","-13.290594","-1.0361243","-0.30137417","6.7787156"
"1249.9994","1252.2504","765.89856","-571.6354","-43.67414","-12.703357","-14.011003","-1.0704411","-0.31135577","0","0","0","2.0243735","0","0","0","0","0","0","-14.011003","-1.0704411","-0.31135577","6.964096"
"1274.9994","1228.8544","737.54706","-604.6093","-45.287754","-13.172704","-14.759181","-1.1054921","-0.32155094","0","0","0","2.0848508","0","0","0","0","0","0","-14.759181","-1.1054921","-0.32155094","7.1549654"
"1299.9994","1205.8225","710.1591","-639.0192","-46.94482","-13.654689","-15.535833","-1.1412867","-0.3319624","0","0","0","2.1464841","6.1035156E-05","4.4837384E-06","1.3041706E-06","0","0","0","-15.535833","-1.1412867","-0.3319624","7.2983136"
"1324.9995","1183.1952","683.75696","-674.91785","-48.64666","-14.149698","-16.341404","-1.1778147","-0.34258717","0","0","0","2.2092962","6.1035156E-05","4.399139E-06","1.2795634E-06","0","0","0","-16.341404","-1.1778147","-0.34258717","7.4433103"
"1349.9994","1161.1086","658.46796","-712.3651","-50.395065","-14.658251","-17.176401","-1.2150718","-0.35342404","0","0","0","2.2733116","6.1035156E-05","4.3176738E-06","1.2558679E-06","0","0","0","-17.176401","-1.2150718","-0.35342404","7.55023"
"1374.9994","1140.2963","635.07404","-751.41864","-52.19147","-15.180765","-18.041416","-1.2530588","-0.3644732","0","0","0","2.338524","0","0","0","0","0","0","-18.041416","-1.2530588","-0.3644732","7.609529"
"1399.9991","1121.0593","613.82715","-792.1363","-54.03727","-15.717647","-18.937328","-1.291797","-0.37574086","0","0","0","2.4048939","6.1035156E-05","4.163472E-06","1.2110157E-06","0","0","0","-18.937328","-1.291797","-0.37574086","7.63419"
"1424.9994","1103.5845","594.8399","-834.5795","-55.933956","-16.26933","-19.865314","-1.3313252","-0.38723826","0","0","0","2.4723666","6.1035156E-05","4.090428E-06","1.1897696E-06","0","0","0","-19.865314","-1.3313252","-0.38723826","7.6667423"
"1449.9993","1088.1216","578.2875","-878.79803","-57.88222","-16.836016","-20.826494","-1.3716767","-0.3989752","0","0","0","2.5408533","0","0","0","0","0","0","-20.826494","-1.3716767","-0.3989752","7.701311"
"1474.9991","1074.3191","563.70966","-924.84406","-59.882797","-17.417917","-21.822075","-1.4128877","-0.4109621","0","0","0","2.6102676","0","0","0","0","0","0","-21.822075","-1.4128877","-0.4109621","7.836445"
"1500.0001","1061.8914","550.74316","-972.7674","-61.936203","-18.015184","-22.85327","-1.4549912","-0.42320862","0","0","0","2.6805403","0","0","0","0","0","0","-22.85327","-1.4549912","-0.42320862","7.955097"
