Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"1074.9995","1356.7933","600.77374","-381.51334","-33.893066","-9.858368","-6.5887675","-0.5853279","-0.17025246","0","0","0","1.6801097","0","0","0","0","0","0","-6.5887675","-0.5853279","-0.17025246","3.7340999"
"1099.9995","1330.4497","577.67084","-406.4425","-35.287148","-10.263861","-6.9904175","-0.60689557","-0.17652576","0","0","0","1.7359408","0.0009765625","8.4783416E-05","2.466068E-05","0","0","0","-6.9904175","-0.60689557","-0.17652576","3.850353"
"1124.9995","1304.3328","555.214","-432.54706","-36.719055","-10.680359","-7.4098005","-0.6290099","-0.1829581","0","0","0","1.7928846","0","0","0","0","0","0","-7.4098005","-0.6290099","-0.1829581","3.9724448"
"1149.9995","1278.4524","533.39954","-459.87125","-38.190063","-11.108215","-7.847475","-0.65168184","-0.1895526","0","0","0","1.8509746","0","0","0","0","0","0","-7.847475","-0.65168184","-0.1895526","4.0995755"
"1174.9995","1252.8181","512.22363","-488.46698","-39.70172","-11.547913","-8.304049","-0.67492497","-0.19631326","0","0","0","1.9102489","0","0","0","0","0","0","-8.304049","-0.67492497","-0.19631326","4.2319584"
"1199.9995","1227.4432","491.68433","-518.3833","-41.255615","-11.999878","-8.780142","-0.6987532","-0.20324409","0","0","0","1.9707438","0","0","0","0","0","0","-8.780142","-0.6987532","-0.20324409","4.3644285"
"1224.9993","1202.4987","471.90305","-549.6797","-42.8537","-12.464722","-9.276319","-0.72317463","-0.21034749","0","0","0","2.0324938","0","0","0","0","0","0","-9.276319","-0.72317463","-0.21034749","4.4662933"
"1249.9994","1178.0768","452.92963","-582.40515","-44.496994","-12.942697","-9.793006","-0.748186","-0.21762246","0","0","0","2.0955255","0.0009765625","7.4609416E-05","2.17014E-05","0","0","0","-9.793006","-0.748186","-0.21762246","4.5705323"
"1274.9994","1154.5581","435.0259","-616.62665","-46.187855","-13.434519","-10.330638","-0.7737854","-0.22506848","0","0","0","2.159859","0.0009765625","7.314648E-05","2.1275882E-05","0","0","0","-10.330638","-0.7737854","-0.22506848","4.5975533"
"1299.9995","1132.6836","418.69788","-652.4008","-47.927856","-13.940613","-10.889579","-0.79996544","-0.23268338","0","0","0","2.2254744","0","0","0","0","0","0","-10.889579","-0.79996544","-0.23268338","4.554249"
"1324.9995","1112.9312","404.22217","-689.7927","-49.718933","-14.461578","-11.470144","-0.8267163","-0.24046431","0","0","0","2.2923093","0","0","0","0","0","0","-11.470144","-0.8267163","-0.24046431","4.511302"
"1349.9994","1095.6118","391.73917","-728.85516","-51.561638","-14.997569","-12.072719","-0.8540334","-0.24840996","0","0","0","2.360269","0.0009765625","6.908278E-05","2.0093887E-05","0","0","0","-12.072719","-0.8540334","-0.24840996","4.5135922"
"1374.9994","1080.4863","380.99753","-769.641","-53.457214","-15.54892","-12.697904","-0.88192755","-0.25652343","0","0","0","2.429242","0","0","0","0","0","0","-12.697904","-0.88192755","-0.25652343","4.551014"
"1399.9994","1067.1182","371.62817","-812.1965","-55.405884","-16.115723","-13.346191","-0.9104013","-0.2648055","0","0","0","2.4991317","0","0","0","0","0","0","-13.346191","-0.9104013","-0.2648055","4.595639"
"1424.9991","1055.2041","363.3762","-856.563","-57.40741","-16.697906","-14.017983","-0.93945134","-0.2732552","0","0","0","2.569854","0","0","0","0","0","0","-14.017983","-0.93945134","-0.2732552","4.6586185"
"1449.9993","1044.3729","355.95474","-902.78406","-59.46216","-17.295563","-14.713644","-0.9690715","-0.28187072","0","0","0","2.641346","0","0","0","0","0","0","-14.713644","-0.9690715","-0.28187072","4.726143"
"1474.9993","1034.4946","349.25293","-950.89264","-61.569576","-17.90855","-15.433404","-0.99924797","-0.29064804","0","0","0","2.713553","0.0009765625","6.322831E-05","1.8391016E-05","0","0","0","-15.433404","-0.99924797","-0.29064804","4.787091"
"1499.9999","1025.2881","343.06418","-1000.9312","-63.729553","-18.536804","-16.177553","-1.0299709","-0.29958433","0","0","0","2.7864316","0","0","0","0","0","0","-16.177553","-1.0299709","-0.29958433","4.874224"
