Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2600","3301.6846","-1.5010418","0","0","0","0","0","0","0","0","0","-0.00104177","0","0","0","0","0","0","0","0","3.059588"
"25","2564.5237","3212.1982","-0.6413512","-2.4499512","-0.71261597","-0.0033950396","-0.0129690515","-0.0037722662","0","0","0","0.029045887","0","0","0","0","0","0","-0.0033950396","-0.0129690515","-0.0037722662","3.1200533"
"50","2529.2803","3124.5164","-0.084992565","-0.16229248","-0.047210693","-0.013694615","-0.026156714","-0.0076081194","0","0","0","0.05849446","0","0","0","0","0","0","-0.013694615","-0.026156714","-0.0076081194","3.182219"
"75","2494.2646","3038.6028","0.13773724","0.17541504","0.05101013","-0.031143982","-0.03965667","-0.011534808","0","0","0","0.08835461","0","0","0","0","0","0","-0.031143982","-0.03965667","-0.011534808","3.2441497"
"100","2459.4175","2954.292","0.017371181","0.016601562","0.0048217773","-0.055977512","-0.053458523","-0.015549309","0","0","0","0.11863566","0","0","0","0","0","0","-0.055977512","-0.053458523","-0.015549309","3.3059592"
"125","2424.7356","2871.5586","-0.45615882","-0.34838867","-0.10134888","-0.088417746","-0.06755116","-0.019648388","0","0","0","0.14934744","0","0","0","0","0","0","-0.088417746","-0.06755116","-0.019648388","3.3697371"
"150","2390.228","2790.407","-1.2934026","-0.8234031","-0.239498","-0.12871209","-0.08194669","-0.023835571","0","0","0","0.18050094","-6.1035156E-05","-3.885905E-05","-1.1302806E-05","0","0","0","-0.12871209","-0.08194669","-0.023835571","3.4355493"
"175","2355.903","2710.8389","-2.5050547","-1.3669988","-0.39762467","-0.17711757","-0.096655585","-0.0281139","0","0","0","0.2121073","0.00012207031","6.661551E-05","1.9376239E-05","0","0","0","-0.17711757","-0.096655585","-0.0281139","3.5034664"
"200.00002","2321.7676","2632.8518","-4.1005588","-1.9579495","-0.5695174","-0.23384535","-0.11166114","-0.03247852","0","0","0","0.24417484","0.00012207031","5.828857E-05","1.6954209E-05","0","0","0","-0.23384535","-0.11166114","-0.03247852","3.573561"
"225.00002","2287.8303","2556.4456","-6.094099","-2.5865479","-0.75234985","-0.2992093","-0.12699772","-0.03693942","0","0","0","0.276717","0","0","0","0","0","0","-0.2992093","-0.12699772","-0.03693942","3.6459038"
"250","2254.099","2481.618","-8.494207","-3.24469","-0.9437866","-0.37344176","-0.14265475","-0.041493528","0","0","0","0.30974257","0","0","0","0","0","0","-0.37344176","-0.14265475","-0.041493528","3.720571"
"275.00003","2220.5774","2408.3562","-11.316994","-3.9299927","-1.1431122","-0.45689887","-0.1586685","-0.046151396","0","0","0","0.3432665","0","0","0","0","0","0","-0.45689887","-0.1586685","-0.046151396","3.7986112"
"300","2187.2273","2336.559","-14.572195","-4.6388164","-1.3492776","-0.5498264","-0.17502807","-0.05090985","0","0","0","0.37729812","0.00012207031","3.885905E-05","1.1302806E-05","0","0","0","-0.5498264","-0.17502807","-0.05090985","3.8812718"
"324.99994","2154.0442","2266.1995","-18.27388","-5.369654","-1.5618639","-0.652539","-0.19174612","-0.055772576","0","0","0","0.41185117","0.00012207031","3.58699E-05","1.0433362E-05","0","0","0","-0.652539","-0.19174612","-0.055772576","3.966847"
