Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2790","3801.87","-2.0010715","0","0","0","0","0","0","0","0","0","-0.0010714531","0","0","0","0","0","0","0","0","2.5834255"
"25","2753.8923","3704.1008","-1.0634302","-4.0623045","-1.1815894","-0.0031268848","-0.011944699","-0.0034743163","0","0","0","0.027058829","5.9604645E-07","2.2768975E-06","6.6227386E-07","0","0","0","-0.0031268848","-0.011944699","-0.0034743163","2.6307454"
"50","2718.0125","3608.21","-0.41217235","-0.7872492","-0.22898464","-0.012546067","-0.023962988","-0.0069700372","0","0","0","0.054471288","-1.937151E-06","-3.6999586E-06","-1.0761951E-06","0","0","0","-0.012546067","-0.023962988","-0.0069700372","2.679343"
"75","2682.3687","3514.1946","-0.05609324","-0.071425386","-0.020775273","-0.028535098","-0.03633469","-0.0105685545","0","0","0","0.082248636","-1.9297004E-06","-2.4571518E-06","-7.1470384E-07","0","0","0","-0.028535098","-0.03633469","-0.0105685545","2.729246"
"100","2646.9617","3422.033","0","0","0","-0.05123849","-0.048932757","-0.014232914","0","0","0","0.110394366","0","0","0","0","0","0","-0.05123849","-0.048932757","-0.014232914","2.7805016"
"125","2611.7993","3331.72","-0.2549247","-0.19476248","-0.056649935","-0.080942","-0.06183969","-0.017987112","0","0","0","0.13891941","5.9604645E-08","4.553795E-08","1.3245477E-08","0","0","0","-0.080942","-0.06183969","-0.017987112","2.8331397"
"150","2576.8848","3243.2385","-0.8278397","-0.5270579","-0.15330364","-0.11784417","-0.07502745","-0.021822995","0","0","0","0.1678296","-7.748604E-07","-4.933277E-07","-1.4349266E-07","0","0","0","-0.11784417","-0.07502745","-0.021822995","2.8872044"
"175","2542.2214","3156.5718","-1.7271333","-0.94252133","-0.27414814","-0.16217843","-0.088503085","-0.025742607","0","0","0","0.19713232","1.4305115E-06","7.8065057E-07","2.2706531E-07","0","0","0","-0.16217843","-0.088503085","-0.025742607","2.9427388"
"200","2507.8132","3071.7036","-2.962097","-1.4144012","-0.41140234","-0.21420175","-0.10228133","-0.029750243","0","0","0","0.22683576","2.3841858E-07","1.1384488E-07","3.3113693E-08","0","0","0","-0.21420175","-0.10228133","-0.029750243","2.9990816"
"225","2473.6309","2988.5376","-4.5421433","-1.9278878","-0.56075853","-0.2741684","-0.116369255","-0.03384795","0","0","0","0.25694823","1.4305115E-06","6.0717264E-07","1.7660635E-07","0","0","0","-0.2741684","-0.116369255","-0.03384795","3.051891"
"250","2439.6582","2907.0127","-6.4768276","-2.4741483","-0.7196476","-0.34231344","-0.13076374","-0.038034827","0","0","0","0.28747854","-1.9073486E-06","-7.286072E-07","-2.1192763E-07","0","0","0","-0.34231344","-0.13076374","-0.038034827","3.1062882"
"275","2405.9011","2827.1213","-8.775799","-3.047596","-0.88644445","-0.41887245","-0.14546297","-0.04231035","0","0","0","0.31843528","0","0","0","0","0","0","-0.41887245","-0.14546297","-0.04231035","3.162321"
"300","2372.3647","2748.8552","-11.448893","-3.6445649","-1.0600828","-0.504086","-0.16046739","-0.04667463","0","0","0","0.34982726","-1.9073486E-06","-6.0717264E-07","-1.7660635E-07","0","0","0","-0.504086","-0.16046739","-0.04667463","3.2200408"
"324.99994","2339.0562","2672.208","-14.509255","-4.263491","-1.2401079","-0.5982742","-0.17580059","-0.051134553","0","0","0","0.38166666","-9.536743E-07","-2.802336E-07","-8.151064E-08","0","0","0","-0.5982742","-0.17580059","-0.051134553","3.2794952"
"349.99997","2305.9785","2597.1643","-17.964981","-4.901875","-1.4257927","-0.70164144","-0.1914479","-0.055685833","0","0","0","0.4139598","0","0","0","0","0","0","-0.70164144","-0.1914479","-0.055685833","3.3407428"
"374.99994","2273.1382","2523.7168","-21.82926","-5.559188","-1.616983","-0.8145136","-0.2074295","-0.06033435","0","0","0","0.44671848","-1.9073486E-06","-4.857382E-07","-1.4128511E-07","0","0","0","-0.8145136","-0.2074295","-0.06033435","3.4038372"
