Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2600","3301.6846","-1.4813299","0","0","0","0","0","0","0","0","0","0.018670082","0","0","0","0","0","0","0","0","3.7079213"
"24.999987","2568.8098","3222.9443","-0.736059","-2.811612","-0.817827","-0.0037995754","-0.014514386","-0.0042217528","0","0","0","0.029021569","-0.00289917","-0.011074835","-0.0032213018","0","0","0","-0.0037995754","-0.014514386","-0.0042217528","3.7744079"
"50.000015","2537.8318","3145.6802","-0.15518905","-0.2962329","-0.08618503","-0.015302783","-0.029228307","-0.008501544","0","0","0","0.058395974","-0.0017089844","-0.0032641592","-0.0009494355","0","0","0","-0.015302783","-0.029228307","-0.008501544","3.8425314"
"74.99999","2507.0693","3069.881","0.1034941","0.1318339","0.03833799","-0.034748137","-0.044245962","-0.012869681","0","0","0","0.088129595","-0.0033569336","-0.0042744954","-0.0012433088","0","0","0","-0.034748137","-0.044245962","-0.012869681","3.9123316"
"100.000015","2476.525","2995.5344","0.043405212","0.041641235","0.012091743","-0.06237968","-0.059572585","-0.017327687","0","0","0","0.11822892","-0.0030517578","-0.0029144285","-0.0008477104","0","0","0","-0.06237968","-0.059572585","-0.017327687","3.9838543"
"125","2446.2004","2922.6243","-0.3516922","-0.2687329","-0.07816569","-0.09844685","-0.075213395","-0.021877078","0","0","0","0.14870028","-0.0018310547","-0.0013989258","-0.00040690106","0","0","0","-0.09844685","-0.075213395","-0.021877078","4.057144"
"150","2416.0984","2851.1372","-1.0833077","-0.68969727","-0.20062256","-0.1432046","-0.0911736","-0.026519371","0","0","0","0.17954996","0","0","0","0","0","0","-0.1432046","-0.0911736","-0.026519371","4.1322494"
"174.99998","2386.2014","2781.0137","-2.1763983","-1.1876116","-0.34544978","-0.1969444","-0.10747537","-0.031261016","0","0","0","0.21078588","-0.0024414062","-0.0013323104","-0.00038752484","0","0","0","-0.1969444","-0.10747537","-0.031261016","4.2022896"
"199.99998","2356.4897","2712.1895","-3.618626","-1.7277722","-0.5025703","-0.25990307","-0.12410373","-0.036097653","0","0","0","0.24241474","-0.00048828125","-0.00023315431","-6.781684E-05","0","0","0","-0.25990307","-0.12410373","-0.036097653","4.2739034"
"225.00002","2326.9653","2644.6533","-5.4292154","-2.3043697","-0.6702866","-0.33229077","-0.14103895","-0.04102355","0","0","0","0.27444234","-0.0009765625","-0.00041449652","-0.00012056327","0","0","0","-0.33229077","-0.14103895","-0.04102355","4.3474574"
"250","2297.6335","2578.4011","-7.620579","-2.911075","-0.8467339","-0.41443077","-0.15831254","-0.046047863","0","0","0","0.30687898","-0.00048828125","-0.00018652344","-5.4253473E-05","0","0","0","-0.41443077","-0.15831254","-0.046047863","4.423001"
"275","2268.4963","2513.4202","-10.197813","-3.5414329","-1.030094","-0.5065206","-0.1759008","-0.0511637","0","0","0","0.3397294","-0.0036621094","-0.0012717507","-0.00036991003","0","0","0","-0.5065206","-0.1759008","-0.0511637","4.500593"
"300","2239.5583","2449.7043","-13.169594","-4.19235","-1.2194113","-0.6089206","-0.19383971","-0.056381535","0","0","0","0.37300497","-0.0021972656","-0.0006994629","-0.00020345053","0","0","0","-0.6089206","-0.19383971","-0.056381535","4.580288"
"325.00003","2210.8215","2387.241","-16.543499","-4.861206","-1.413971","-0.72185194","-0.21211341","-0.061696745","0","0","0","0.40671074","0","0","0","0","0","0","-0.72185194","-0.21211341","-0.061696745","4.6621485"
"349.99997","2182.2893","2326.0205","-20.344372","-5.55107","-1.6146264","-0.8456313","-0.23073655","-0.0671136","0","0","0","0.44085562","-0.001953125","-0.00053292414","-0.00015500993","0","0","0","-0.8456313","-0.23073655","-0.0671136","4.7462344"
"374.99994","2153.9644","2266.0315","-24.555094","-6.253183","-1.8188703","-0.9805805","-0.24972118","-0.0726356","0","0","0","0.47544816","-0.001953125","-0.00049739593","-0.00014467596","0","0","0","-0.9805805","-0.24972118","-0.0726356","4.8326097"
"399.9999","2125.8418","2207.2466","-29.223362","-6.977012","-2.0293818","-1.12703","-0.2690785","-0.078265995","0","0","0","0.51049745","-0.0034179688","-0.0008160402","-0.000237359","0","0","0","-1.12703","-0.2690785","-0.078265995","4.922532"
"424.99994","2097.9026","2149.6091","-34.343006","-7.716967","-2.2446067","-1.2853061","-0.2888159","-0.08400695","0","0","0","0.54601234","-0.0029296875","-0.0006583181","-0.00019148288","0","0","0","-1.2853061","-0.2888159","-0.08400695","5.015582"
"449.9999","2070.1482","2093.1086","-39.918953","-8.471735","-2.464143","-1.4557366","-0.30893973","-0.089860305","0","0","0","0.582002","0.0014648438","0.00031087242","9.0422465E-05","0","0","0","-1.4557366","-0.30893973","-0.089860305","5.1113443"
"474.99988","2042.583","2037.7379","-45.983513","-9.2450695","-2.689083","-1.6386545","-0.32945585","-0.095827766","0","0","0","0.61847514","-0.0009765625","-0.0001963405","-5.710893E-05","0","0","0","-1.6386545","-0.32945585","-0.095827766","5.209896"
"499.99988","2015.2092","1983.4865","-52.525944","-10.032377","-2.9180942","-1.8344221","-0.35037467","-0.10191236","0","0","0","0.65544164","0.00048828125","9.326174E-05","2.7126742E-05","0","0","0","-1.8344221","-0.35037467","-0.10191236","5.3113303"
"524.9999","1988.0314","1930.347","-59.585716","-10.838857","-3.1526911","-2.0434632","-0.37171575","-0.10811977","0","0","0","0.6929134","-0.001953125","-0.00035528283","-0.000103339975","0","0","0","-2.0434632","-0.37171575","-0.10811977","5.4157314"
"549.9998","1961.0526","1878.3105","-67.147644","-11.65918","-3.3912964","-2.2661014","-0.3934777","-0.1144496","0","0","0","0.7308978","0","0","0","0","0","0","-2.2661014","-0.3934777","-0.1144496","5.52319"
"574.9998","1934.2756","1827.3663","-75.24185","-12.496583","-3.6348474","-2.502782","-0.41567957","-0.12090738","0","0","0","0.76940686","0.0014648438","0.0002432915","7.076542E-05","0","0","0","-2.502782","-0.41567957","-0.12090738","5.6338058"
"599.9998","1907.7039","1777.5051","-83.895645","-13.353382","-3.8840704","-2.753938","-0.4383352","-0.12749715","0","0","0","0.80845124","-0.0014648438","-0.00023315435","-6.781686E-05","0","0","0","-2.753938","-0.4383352","-0.12749715","5.747673"
"624.99976","1881.34","1728.7155","-93.1002","-14.225756","-4.1377954","-3.019984","-0.4614537","-0.13422155","0","0","0","0.848041","0.00048828125","7.46094E-05","2.1701397E-05","0","0","0","-3.019984","-0.4614537","-0.13422155","5.864892"
"649.99976","1855.1826","1680.9788","-102.893456","-15.117488","-4.3971715","-3.3013716","-0.48504782","-0.1410843","0","0","0","0.888187","-0.0053710938","-0.00078913785","-0.000229534","0","0","0","-3.3013716","-0.48504782","-0.1410843","5.962878"
"674.99976","1829.2279","1634.2727","-113.27535","-16.026415","-4.6615586","-3.598509","-0.5091225","-0.14808683","0","0","0","0.92890084","-0.0029296875","-0.00041449667","-0.000120563316","0","0","0","-3.598509","-0.5091225","-0.14808683","6.058165"
"699.99976","1803.4775","1588.5847","-124.27746","-16.954779","-4.9315987","-3.9117842","-0.53367925","-0.15522957","0","0","0","0.970194","-0.005859375","-0.0007993864","-0.00023251495","0","0","0","-3.9117842","-0.53367925","-0.15522957","6.156504"
"724.9997","1777.9363","1543.9077","-135.89319","-17.900417","-5.2066317","-4.241656","-0.55872864","-0.16251561","0","0","0","1.0120801","-0.00390625","-0.00051454763","-0.00014966482","0","0","0","-4.241656","-0.55872864","-0.16251561","6.257973"
"749.9997","1752.6039","1500.2252","-148.14944","-18.864384","-5.4870415","-4.5884643","-0.58426464","-0.16994318","0","0","0","1.054568","-0.001953125","-0.00024869805","-7.2338E-05","0","0","0","-4.5884643","-0.58426464","-0.16994318","6.362549"
"774.9997","1727.4844","1457.5288","-161.07745","-19.848877","-5.7733765","-4.9527426","-0.61030596","-0.17751773","0","0","0","1.097674","0","0","0","0","0","0","-4.9527426","-0.61030596","-0.17751773","6.4704113"
"799.9997","1702.5791","1415.8052","-174.6948","-20.854242","-6.0658298","-5.3348813","-0.6368517","-0.18523902","0","0","0","1.1414078","-0.0009765625","-0.000116577205","-3.3908436E-05","0","0","0","-5.3348813","-0.6368517","-0.18523902","6.5816755"
"824.9997","1677.8905","1375.0426","-189.02608","-21.881086","-6.3645067","-5.7353907","-0.66391516","-0.19311087","0","0","0","1.1857836","-0.001953125","-0.00022608909","-6.576181E-05","0","0","0","-5.7353907","-0.66391516","-0.19311087","6.6964393"
"849.99963","1653.4214","1335.2299","-204.08417","-22.929651","-6.669499","-6.1547747","-0.69150734","-0.20113651","0","0","0","1.2308146","-0.0029296875","-0.00032915914","-9.574146E-05","0","0","0","-6.1547747","-0.69150734","-0.20113651","6.814799"
"874.9997","1629.1731","1296.3533","-219.89111","-23.999678","-6.9807153","-6.5935593","-0.71964014","-0.20931941","0","0","0","1.2765144","-0.0048828125","-0.0005329243","-0.00015500998","0","0","0","-6.5935593","-0.71964014","-0.20931941","6.9368615"
"899.9996","1605.1476","1258.4004","-236.45836","-25.090961","-7.2981267","-7.0522733","-0.7483249","-0.21766286","0","0","0","1.3228962","0.0009765625","0.00010362418","3.0140833E-05","0","0","0","-7.0522733","-0.7483249","-0.21766286","7.05998"
"924.9996","1581.3423","1221.3516","-253.84846","-26.20841","-7.623164","-7.531434","-0.77757","-0.22616929","0","0","0","1.369974","-0.00390625","-0.0004032941","-0.00011730486","0","0","0","-7.531434","-0.77757","-0.22616929","7.1549387"
"949.9996","1557.7576","1185.1918","-272.0347","-27.346876","-7.9543114","-8.031602","-0.80738765","-0.23484226","0","0","0","1.4177645","-0.001953125","-0.00019634055","-5.7108944E-05","0","0","0","-8.031602","-0.80738765","-0.23484226","7.253619"
"974.99945","1534.3937","1149.9065","-291.06427","-28.509644","-8.292511","-8.553175","-0.83777297","-0.24368033","0","0","0","1.4662797","0","0","0","0","0","0","-8.553175","-0.83777297","-0.24368033","7.3561006"
"999.9995","1511.2532","1115.4841","-310.97305","-29.698393","-8.638279","-9.096692","-0.8687344","-0.252686","0","0","0","1.5155362","0.0009765625","9.3261755E-05","2.7126747E-05","0","0","0","-9.096692","-0.8687344","-0.252686","7.462458"
"1024.9995","1488.3372","1081.9111","-331.78577","-30.913116","-8.9916115","-9.662696","-0.9002808","-0.26186177","0","0","0","1.5655496","0.0009765625","9.098709E-05","2.646512E-05","0","0","0","-9.662696","-0.9002808","-0.26186177","7.5727725"
"1049.9994","1465.6471","1049.1746","-353.52075","-32.153843","-9.352513","-10.251745","-0.93242127","-0.27121037","0","0","0","1.6163363","0.0009765625","8.8820736E-05","2.5835003E-05","0","0","0","-10.251745","-0.93242127","-0.27121037","7.6871257"
"1074.9995","1443.1835","1017.26013","-376.21286","-33.42203","-9.72138","-10.864392","-0.9651626","-0.28073373","0","0","0","1.6679115","0.0009765625","8.675512E-05","2.5234183E-05","0","0","0","-10.864392","-0.9651626","-0.28073373","7.8133097"
"1099.9995","1420.9001","986.08875","-399.89328","-34.718544","-10.098486","-11.501241","-0.9985171","-0.29043546","0","0","0","1.7202919","0.0009765625","8.4783416E-05","2.466068E-05","0","0","0","-11.501241","-0.9985171","-0.29043546","8.003679"
"1124.9996","1398.7708","955.61304","-424.60544","-36.044804","-10.484234","-12.163065","-1.0325092","-0.30032265","0","0","0","1.7735001","-0.0029296875","-0.000248698","-7.2337985E-05","0","0","0","-12.163065","-1.0325092","-0.30032265","8.200497"
"1149.9995","1376.7999","925.82855","-450.35257","-37.399574","-10.878323","-12.850526","-1.0671526","-0.31039926","0","0","0","1.8275532","-0.0048828125","-0.0004054859","-0.00011794238","0","0","0","-12.850526","-1.0671526","-0.31039926","8.404012"
"1174.9995","1354.9916","896.73083","-477.18582","-38.784912","-11.28125","-13.564411","-1.1024696","-0.32067177","0","0","0","1.8824736","0","0","0","0","0","0","-13.564411","-1.1024696","-0.32067177","8.614478"
"1199.9995","1333.3505","868.3154","-505.14908","-40.202225","-11.693504","-14.305518","-1.1384811","-0.33114636","0","0","0","1.9382824","-0.0009765625","-7.771813E-05","-2.2605622E-05","0","0","0","-14.305518","-1.1384811","-0.33114636","8.832148"
"1224.9996","1311.8802","840.57666","-534.27057","-41.652283","-12.115293","-15.074661","-1.1752086","-0.34182915","0","0","0","1.9950016","-0.00390625","-0.00030452813","-8.857712E-05","0","0","0","-15.074661","-1.1752086","-0.34182915","9.057301"
"1249.9994","1290.5856","813.50934","-564.5913","-43.13587","-12.546801","-15.872766","-1.2126799","-0.3527283","0","0","0","2.0526552","-0.0048828125","-0.00037304708","-0.000108507","0","0","0","-15.872766","-1.2126799","-0.3527283","9.290211"
"1274.9994","1269.486","787.1269","-596.13025","-44.652443","-12.987933","-16.700638","-1.250911","-0.36384848","0","0","0","2.111264","0.001953125","0.00014629296","4.2551765E-05","0","0","0","-16.700638","-1.250911","-0.36384848","9.5266"
"1299.9994","1248.6285","761.47455","-628.96844","-46.20634","-13.439903","-17.559113","-1.28992","-0.37519488","0","0","0","2.1708508","-0.00390625","-0.00028695926","-8.346692E-05","0","0","0","-17.559113","-1.28992","-0.37519488","9.767956"
"1324.9994","1228.0155","736.5405","-663.1242","-47.796444","-13.902406","-18.448952","-1.3297174","-0.38677064","0","0","0","2.2314372","-0.005859375","-0.00042231745","-0.00012283812","0","0","0","-18.448952","-1.3297174","-0.38677064","10.016018"
"1349.9994","1207.6472","712.3101","-698.6311","-49.423393","-14.375621","-19.370916","-1.3703135","-0.3985787","0","0","0","2.2930446","0.0009765625","6.908278E-05","2.0093887E-05","0","0","0","-19.370916","-1.3703135","-0.3985787","10.27099"
"1374.9994","1187.5232","688.76825","-735.587","-51.091717","-14.860897","-20.325777","-1.4117182","-0.41062194","0","0","0","2.3556948","-0.005859375","-0.0004069604","-0.00011837127","0","0","0","-20.325777","-1.4117182","-0.41062194","10.533089"
"1399.9994","1167.6504","665.9085","-773.97455","-52.798096","-15.357239","-21.314377","-1.4539455","-0.42290446","0","0","0","2.4194117","0","0","0","0","0","0","-21.314377","-1.4539455","-0.42290446","10.768072"
"1424.9991","1148.0758","643.76904","-813.88745","-54.546867","-15.865898","-22.337372","-1.4969966","-0.4354266","0","0","0","2.4842157","0.001953125","0.00013089372","3.8072634E-05","0","0","0","-22.337372","-1.4969966","-0.4354266","10.971226"
"1449.9991","1128.8024","622.3357","-855.383","-56.339733","-16.387373","-23.39532","-1.5408652","-0.4481865","0","0","0","2.5501277","-0.00390625","-0.00025727387","-7.4832424E-05","0","0","0","-23.39532","-1.5408652","-0.4481865","11.178572"
"1474.9993","1110.0262","601.80444","-898.47644","-58.175293","-16.921265","-24.488821","-1.585548","-0.46118328","0","0","0","2.6171668","0","0","0","0","0","0","-24.488821","-1.585548","-0.46118328","11.3138"
"1499.9999","1092.2429","582.6764","-943.2735","-60.057987","-17.468878","-25.618647","-1.6310538","-0.4744194","0","0","0","2.685323","-0.001953125","-0.00012434897","-3.6168985E-05","0","0","0","-25.618647","-1.6310538","-0.4744194","11.404537"
