Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"424.99988","2018.7518","1990.4658","-12.778808","-2.8711185","-0.83514124","-0.5960444","-0.13393472","-0.03895716","0","0","0","0.5563792","0.0009765625","0.00021943937","6.3827625E-05","0","0","0","-0.5960444","-0.13393472","-0.03895716","4.480728"
"449.9999","1986.6239","1927.6145","-15.410644","-3.2705078","-0.95129395","-0.6763156","-0.14352922","-0.041747883","0","0","0","0.59383005","0","0","0","0","0","0","-0.6763156","-0.14352922","-0.041747883","4.5938053"
"474.99988","1954.745","1866.247","-18.312986","-3.682129","-1.0710449","-0.76275116","-0.15335315","-0.04460534","0","0","0","0.6318896","0","0","0","0","0","0","-0.76275116","-0.15335315","-0.04460534","4.710978"
"499.99988","1923.1184","1806.3462","-21.500486","-4.106747","-1.1945258","-0.8555555","-0.16341113","-0.04753087","0","0","0","0.67057127","0.0009765625","0.00018652348","5.4253484E-05","0","0","0","-0.8555555","-0.16341113","-0.04753087","4.8135653"
"524.9998","1891.7428","1747.8861","-24.987791","-4.545588","-1.3221952","-0.95494473","-0.17370903","-0.05052619","0","0","0","0.70989215","-0.0009765625","-0.00017764141","-5.1669987E-05","0","0","0","-0.95494473","-0.17370903","-0.05052619","4.9118276"
"549.9998","1860.6235","1690.8533","-28.76953","-4.9955106","-1.4530264","-1.061117","-0.18424857","-0.053591788","0","0","0","0.7498685","0.001953125","0.00033913364","9.864271E-05","0","0","0","-1.061117","-0.18424857","-0.053591788","5.0137863"
"574.9998","1829.7667","1635.2357","-32.880856","-5.4611816","-1.588501","-1.1742771","-0.19503215","-0.056728374","0","0","0","0.7905166","0","0","0","0","0","0","-1.1742771","-0.19503215","-0.056728374","5.119587"
"599.9998","1799.1781","1581.0195","-37.31445","-5.9396973","-1.7276611","-1.294641","-0.20606375","-0.0599371","0","0","0","0.83185345","0","0","0","0","0","0","-1.294641","-0.20606375","-0.0599371","5.2293754"
"624.9997","1768.862","1528.1884","-42.07324","-6.429145","-1.8700304","-1.4224195","-0.2173458","-0.063218676","0","0","0","0.8738948","0.001953125","0.00029843766","8.68056E-05","0","0","0","-1.4224195","-0.2173458","-0.063218676","5.3433084"
"649.9997","1738.8247","1476.7281","-47.193356","-6.934039","-2.0168843","-1.5578673","-0.22888677","-0.06657556","0","0","0","0.9166602","0.001953125","0.00028695926","8.346692E-05","0","0","0","-1.5578673","-0.22888677","-0.06657556","5.4613757"
"674.9998","1709.0687","1426.6188","-52.685543","-7.454069","-2.1681325","-1.7012148","-0.24069045","-0.07000886","0","0","0","0.96016616","0.001953125","0.00027633106","8.037553E-05","0","0","0","-1.7012148","-0.24069045","-0.07000886","5.5838637"
"699.99976","1679.6001","1377.846","-58.54199","-7.9868164","-2.32312","-1.852748","-0.25276783","-0.07352177","0","0","0","1.0044336","0","0","0","0","0","0","-1.852748","-0.25276783","-0.07352177","5.7109737"
"724.9997","1650.4199","1330.3864","-64.77929","-8.532946","-2.4819808","-2.0127242","-0.26512447","-0.0771159","0","0","0","1.0494806","0.001953125","0.00025727382","7.483241E-05","0","0","0","-2.0127242","-0.26512447","-0.0771159","5.831409"
"749.9997","1621.5193","1284.2014","-71.4287","-9.095454","-2.6455576","-2.1814091","-0.27776623","-0.08079297","0","0","0","1.0953273","0.001953125","0.00024869805","7.2338E-05","0","0","0","-2.1814091","-0.27776623","-0.08079297","5.943318"
"774.9997","1592.9005","1239.2709","-78.496086","-9.672855","-2.8135285","-2.3590653","-0.29069784","-0.084554344","0","0","0","1.1419954","0.001953125","0.00024067551","7.000451E-05","0","0","0","-2.3590653","-0.29069784","-0.084554344","6.0599613"
"799.9996","1564.5671","1195.5764","-85.99316","-10.265392","-2.9858942","-2.5459278","-0.3039203","-0.08840032","0","0","0","1.1895038","0.001953125","0.00023315442","6.781688E-05","0","0","0","-2.5459278","-0.3039203","-0.08840032","6.181506"
"824.99963","1536.5236","1153.101","-93.94335","-10.875262","-3.1632643","-2.742304","-0.3174426","-0.09233351","0","0","0","1.2378776","0.001953125","0.00022608912","6.5761815E-05","0","0","0","-2.742304","-0.3174426","-0.09233351","6.3081336"
"849.99963","1508.7727","1111.8253","-102.35937","-11.500513","-3.345151","-2.9484622","-0.33126855","-0.09635502","0","0","0","1.2871372","0.001953125","0.00021943942","6.382764E-05","0","0","0","-2.9484622","-0.33126855","-0.09635502","6.4400263"
"874.9996","1481.309","1071.7172","-111.25976","-12.143585","-3.5321646","-3.1647148","-0.3454062","-0.10046719","0","0","0","1.337306","0.001953125","0.00021316975","6.2004E-05","0","0","0","-3.1647148","-0.3454062","-0.10046719","6.609973"
"899.9997","1454.082","1032.6823","-120.664055","-12.804236","-3.724305","-3.3914142","-0.35986686","-0.10467332","0","0","0","1.3884101","0.001953125","0.00020724833","6.0281658E-05","0","0","0","-3.3914142","-0.35986686","-0.10467332","6.817749"
"924.9995","1427.0908","994.70013","-130.59178","-13.48291","-3.921753","-3.628954","-0.37466514","-0.108977646","0","0","0","1.4404751","0","0","0","0","0","0","-3.628954","-0.37466514","-0.108977646","7.0342965"
"949.99963","1400.3418","957.7608","-141.05663","-14.180223","-4.1245766","-3.8777723","-0.38981828","-0.11338519","0","0","0","1.4935316","0.001953125","0.00019634052","5.7108937E-05","0","0","0","-3.8777723","-0.38981828","-0.11338519","7.2599874"
"974.99963","1373.8397","921.8516","-152.08788","-14.897025","-4.333074","-4.1382923","-0.40534055","-0.1179001","0","0","0","1.5476058","0.001953125","0.00019130616","5.5644607E-05","0","0","0","-4.1382923","-0.40534055","-0.1179001","7.4948907"
"999.99945","1347.5892","886.95984","-163.6992","-15.633114","-4.547187","-4.4109807","-0.42124885","-0.1225273","0","0","0","1.6027282","0.001953125","0.00018652354","5.42535E-05","0","0","0","-4.4109807","-0.42124885","-0.1225273","7.739873"
"1024.9994","1321.5991","853.0774","-175.92186","-16.39087","-4.767578","-4.696326","-0.43756035","-0.12727177","0","0","0","1.6589297","0","0","0","0","0","0","-4.696326","-0.43756035","-0.12727177","7.99521"
"1049.9994","1295.9543","820.2917","-188.78612","-17.170654","-4.994385","-4.994844","-0.45429325","-0.13213882","0","0","0","1.7162409","0","0","0","0","0","0","-4.994844","-0.45429325","-0.13213882","8.259599"
"1074.9994","1270.6882","788.61847","-202.30858","-17.973145","-5.227783","-5.307036","-0.47146255","-0.1371328","0","0","0","1.7746886","0","0","0","0","0","0","-5.307036","-0.47146255","-0.1371328","8.533336"
"1099.9995","1245.798","758.02606","-216.53319","-18.799316","-5.4681396","-5.6334486","-0.48908594","-0.14225885","0","0","0","1.8343024","0","0","0","0","0","0","-5.6334486","-0.48908594","-0.14225885","8.816796"
"1124.9995","1221.2788","728.4816","-231.46678","-19.649258","-5.7153063","-5.974625","-0.5071795","-0.14752167","0","0","0","1.8951102","-0.00390625","-0.00033159734","-9.6450654E-05","0","0","0","-5.974625","-0.5071795","-0.14752167","9.110402"
"1149.9995","1197.1589","699.9911","-247.14842","-20.524738","-5.969943","-6.3311577","-0.52576154","-0.15292658","0","0","0","1.9571427","-0.00390625","-0.0003243887","-9.43539E-05","0","0","0","-6.3311577","-0.52576154","-0.15292658","9.358489"
"1174.9995","1173.4994","672.5966","-263.59567","-21.42456","-6.2316895","-6.703505","-0.54483825","-0.15847535","0","0","0","2.0204246","0","0","0","0","0","0","-6.703505","-0.54483825","-0.15847535","9.596315"
"1199.9995","1150.392","646.3691","-280.8691","-22.352783","-6.501709","-7.0921507","-0.5644172","-0.1641702","0","0","0","2.0849826","0","0","0","0","0","0","-7.0921507","-0.5644172","-0.1641702","9.739506"
"1224.9994","1128.6594","622.17804","-298.97263","-23.30835","-6.779663","-7.4975","-0.58449924","-0.17001142","0","0","0","2.1508152","0","0","0","0","0","0","-7.4975","-0.58449924","-0.17001142","9.715083"
"1249.9994","1108.7489","600.4202","-317.9648","-24.29248","-7.065918","-7.9198174","-0.60507435","-0.17599604","0","0","0","2.2178762","0","0","0","0","0","0","-7.9198174","-0.60507435","-0.17599604","9.539349"
"1274.9994","1090.8042","581.14233","-337.87497","-25.307861","-7.361206","-8.359269","-0.62612593","-0.18211924","0","0","0","2.286092","0","0","0","0","0","0","-8.359269","-0.62612593","-0.18211924","9.469307"
"1299.9994","1074.9095","564.3294","-358.73825","-26.353802","-7.6654887","-8.816226","-0.6476538","-0.18838099","0","0","0","2.355373","-0.00390625","-0.00028695926","-8.346692E-05","0","0","0","-8.816226","-0.6476538","-0.18838099","9.445721"
"1324.9993","1060.6885","549.4961","-380.55466","-27.429482","-7.9783535","-9.29114","-0.66966367","-0.19478291","0","0","0","2.4256287","-0.00390625","-0.00028154498","-8.189208E-05","0","0","0","-9.29114","-0.66966367","-0.19478291","9.567014"
"1349.9994","1047.8484","536.2728","-403.38864","-28.537142","-8.300495","-9.784438","-0.6921587","-0.20132598","0","0","0","2.4967868","-0.00390625","-0.00027633112","-8.037555E-05","0","0","0","-9.784438","-0.6921587","-0.20132598","9.674765"
"1374.9994","1036.0815","524.29626","-427.2402","-29.673855","-8.631183","-10.296507","-0.7151395","-0.20801033","0","0","0","2.5687838","-0.00390625","-0.00027130693","-7.891418E-05","0","0","0","-10.296507","-0.7151395","-0.20801033","9.908564"
"1399.9994","1025.1393","513.2803","-452.166","-30.84475","-8.971757","-10.827755","-0.7386079","-0.21483651","0","0","0","2.6415746","-0.00390625","-0.0002664622","-7.7505E-05","0","0","0","-10.827755","-0.7386079","-0.21483651","10.129273"
"1424.9994","1014.9093","503.0873","-478.1484","-32.045185","-9.320877","-11.378551","-0.7625628","-0.2218042","0","0","0","2.7151206","-0.00390625","-0.00026178738","-7.6145254E-05","0","0","0","-11.378551","-0.7625628","-0.2218042","10.375965"
"1449.9991","1005.09076","493.40033","-505.23825","-33.27638","-9.679029","-11.949325","-0.78700775","-0.22891441","0","0","0","2.7893968","-0.00390625","-0.00025727387","-7.4832424E-05","0","0","0","-11.949325","-0.78700775","-0.22891441","10.66296"
"1474.9993","995.6139","484.1398","-533.4511","-34.53955","-10.046387","-12.540518","-0.8119458","-0.23616807","0","0","0","2.8643901","0","0","0","0","0","0","-12.540518","-0.8119458","-0.23616807","10.9494705"
"1499.9998","986.4583","475.27655","-562.8359","-35.834476","-10.423046","-13.152598","-0.8373822","-0.24356666","0","0","0","2.9400907","-0.00390625","-0.00024869796","-7.233798E-05","0","0","0","-13.152598","-0.8373822","-0.24356666","11.205253"
