Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2790","3801.8708","-1.5009478","0","0","0","0","0","0","0","0","0","-0.00094783306","0","0","0","0","0","0","0","0","2.798206"
"25","2756.3215","3710.639","-0.6898651","-2.635285","-0.76651686","-0.003077239","-0.011755052","-0.0034191543","0","0","0","0.027046809","0","0","0","0","0","0","-0.003077239","-0.011755052","-0.0034191543","2.84619"
"50","2722.8525","3621.0725","-0.16446126","-0.314121","-0.091367364","-0.012339599","-0.023568636","-0.006855333","0","0","0","0.054422945","-2.026558E-06","-3.870726E-06","-1.1258655E-06","0","0","0","-0.012339599","-0.023568636","-0.006855333","2.8953629"
"74.99999","2689.599","3533.1655","0.06690456","0.08519181","0.024779469","-0.028044319","-0.035709772","-0.010386786","0","0","0","0.08213815","-1.4156103E-06","-1.8025439E-06","-5.2430016E-07","0","0","0","-0.028044319","-0.035709772","-0.010386786","2.94575"
"100","2656.5623","3446.9019","0","0","0","-0.050318915","-0.048054565","-0.013977476","0","0","0","0.11019508","0","0","0","0","0","0","-0.050318915","-0.048054565","-0.013977476","2.9973886"
"125","2623.7468","3362.2712","-0.37616533","-0.2873903","-0.083592296","-0.07944216","-0.060693804","-0.017653812","0","0","0","0.13860396","-1.847744E-06","-1.4116764E-06","-4.1060977E-07","0","0","0","-0.07944216","-0.060693804","-0.017653812","3.0503068"
"150","2591.1477","3279.24","-1.0669581","-0.6792967","-0.19758484","-0.115570866","-0.073580116","-0.021402013","0","0","0","0.16736856","1.3113022E-06","8.348623E-07","2.4283372E-07","0","0","0","-0.115570866","-0.073580116","-0.021402013","3.1015005"
"175","2558.7324","3197.7068","-2.080517","-1.1353679","-0.3302408","-0.15890825","-0.0867185","-0.02522353","0","0","0","0.1964958","-2.3841858E-07","-1.3010842E-07","-3.7844217E-08","0","0","0","-0.15890825","-0.0867185","-0.02522353","3.151645"
"200","2526.5015","3117.655","-3.4254363","-1.635646","-0.47575507","-0.20965636","-0.10011091","-0.029118938","0","0","0","0.22599329","-2.1457672E-06","-1.0246039E-06","-2.9802322E-07","0","0","0","-0.20965636","-0.10011091","-0.029118938","3.203164"
"225.00002","2494.4585","3039.0757","-5.1104317","-2.1690943","-0.6309175","-0.26802084","-0.11375994","-0.03308899","0","0","0","0.2558686","0","0","0","0","0","0","-0.26802084","-0.11375994","-0.03308899","3.2560992"
"250","2462.6091","2961.9648","-7.144361","-2.729146","-0.793818","-0.3342115","-0.12766878","-0.03713461","0","0","0","0.28612927","-1.4305115E-06","-5.464554E-07","-1.5894572E-07","0","0","0","-0.3342115","-0.12766878","-0.03713461","3.3104882"
