Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2740","1250.0535","-1.5009948","0","0","0","0","0","0","0","0","0","-0.0009948015","0","0","0","0","0","0","0","0","1.7344197"
"25","2673.8496","1190.4235","-0.6543466","-2.4996042","-0.7270518","-0.0026830002","-0.01024906","-0.0029811112","0","0","0","0.027711684","-1.1920929E-07","-4.553795E-07","-1.3245477E-07","0","0","0","-0.0026830002","-0.01024906","-0.0029811112","1.7969906"
"50","2608.7007","1133.1202","-0.11180075","-0.21353942","-0.062111527","-0.010879468","-0.020779783","-0.006044149","0","0","0","0.056108583","-3.4198165E-06","-6.5318495E-06","-1.899898E-06","0","0","0","-0.010879468","-0.020779783","-0.006044149","1.8626752"
"74.99999","2544.5708","1078.0938","0.11199861","0.14261158","0.04148097","-0.02496067","-0.031783257","-0.009244693","0","0","0","0.08521739","-9.0152025E-07","-1.1479359E-06","-3.3389642E-07","0","0","0","-0.02496067","-0.031783257","-0.009244693","1.9316316"
"100","2481.4133","1025.2405","0","0","0","-0.0453141","-0.043274965","-0.01258725","0","0","0","0.115064345","0","0","0","0","0","0","-0.0453141","-0.043274965","-0.01258725","1.9993038"
"125","2418.8662","974.2069","-0.4652409","-0.35544404","-0.103386864","-0.07230927","-0.055244282","-0.016068727","0","0","0","0.14567819","-4.172325E-07","-3.1876561E-07","-9.271833E-08","0","0","0","-0.07230927","-0.055244282","-0.016068727","2.0658119"
"150","2356.9067","924.9374","-1.3016539","-0.8287196","-0.24104701","-0.106294066","-0.067673884","-0.019684086","0","0","0","0.1770905","-2.861023E-06","-1.821518E-06","-5.298191E-07","0","0","0","-0.106294066","-0.067673884","-0.019684086","2.1364808"
"175","2295.578","877.42816","-2.5276613","-1.3793808","-0.40121606","-0.14762907","-0.08056329","-0.023433186","0","0","0","0.2093327","-9.536743E-07","-5.204337E-07","-1.5137687E-07","0","0","0","-0.14762907","-0.08056329","-0.023433186","2.211579"
"200","2234.928","831.67676","-4.166915","-1.989702","-0.5787383","-0.19677907","-0.093962006","-0.027330426","0","0","0","0.24244581","-2.861023E-06","-1.3661385E-06","-3.9736432E-07","0","0","0","-0.19677907","-0.093962006","-0.027330426","2.2913785"
"224.99998","2174.991","787.66656","-6.239955","-2.6485145","-0.7703649","-0.25415206","-0.10787344","-0.0313768","0","0","0","0.27646267","-2.861023E-06","-1.2143454E-06","-3.5321273E-07","0","0","0","-0.25415206","-0.10787344","-0.0313768","2.3742278"
"250","2115.8057","745.38226","-8.772104","-3.3509443","-0.97467846","-0.3202312","-0.122328326","-0.035581246","0","0","0","0.31142458","-1.9073486E-06","-7.286072E-07","-2.1192763E-07","0","0","0","-0.3202312","-0.122328326","-0.035581246","2.4623423"
"275","2057.4094","704.805","-11.789424","-4.0941463","-1.1908511","-0.39551282","-0.13735081","-0.039950788","0","0","0","0.3473721","-2.861023E-06","-9.935553E-07","-2.8899223E-07","0","0","0","-0.39551282","-0.13735081","-0.039950788","2.5561397"
"300.00003","1999.835","665.9104","-15.318728","-4.876463","-1.4184011","-0.4805137","-0.1529635","-0.044492003","0","0","0","0.38434565","-2.861023E-06","-9.107589E-07","-2.6490952E-07","0","0","0","-0.4805137","-0.1529635","-0.044492003","2.6559944"
"324.99997","1943.1149","628.6725","-19.39212","-5.698303","-1.6574472","-0.57585824","-0.16921373","-0.049218655","0","0","0","0.42239365","-3.8146973E-06","-1.1209343E-06","-3.2604254E-07","0","0","0","-0.57585824","-0.16921373","-0.049218655","2.758543"
"349.99997","1887.1316","592.9688","-24.039625","-6.5593877","-1.907908","-0.6821063","-0.18611759","-0.054135427","0","0","0","0.46155947","-1.9073486E-06","-5.2043373E-07","-1.5137688E-07","0","0","0","-0.6821063","-0.18611759","-0.054135427","2.851603"
"374.99994","1831.8563","558.74066","-29.296947","-7.4609623","-2.1701462","-0.79985356","-0.20369607","-0.05924842","0","0","0","0.50189775","-1.9073486E-06","-4.857382E-07","-1.4128511E-07","0","0","0","-0.79985356","-0.20369607","-0.05924842","2.9515333"
"399.99994","1777.3328","525.97485","-35.200935","-8.404232","-2.444512","-0.92970675","-0.2219675","-0.06456298","0","0","0","0.54346305","0","0","0","0","0","0","-0.92970675","-0.2219675","-0.06456298","3.058787"
