Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2700","2379.0913","-1.500549","0","0","0","0","0","0","0","0","0","-0.0005489588","0","0","0","0","0","0","0","0","1.5800209"
"25","2664.7695","2317.41","-0.6073091","-2.319921","-0.67478794","-0.0022731633","-0.008683484","-0.002525737","0.022793155","0.08706985","0.025325727","0.02796209","0.05149293","0.19670299","0.057214364","0","0","0","0.020519992","0.07838637","0.02279999","1.608696"
"50","2629.6274","2256.6904","-0.019414917","-0.03708248","-0.01078606","-0.009134964","-0.017447783","-0.00507498","0.091444165","0.17465836","0.050802317","0.056294132","0.10297583","0.19668384","0.057208795","0","0","0","0.0823092","0.15721057","0.045727335","1.6382676"
"75.00001","2594.5784","2196.9346","0.2552263","0.32498813","0.09452826","-0.020749027","-0.026420424","-0.0076848236","0.2071803","0.26380956","0.07673344","0.08500605","0.15440005","0.19660272","0.0571852","0","0","0","0.18643127","0.23738913","0.06904861","1.6687711"
"100","2559.63","2138.1487","0.2057158","0.1964586","0.05714328","-0.03731071","-0.035631727","-0.010364086","0.37149596","0.35477862","0.10319332","0.11410987","0.2057158","0.1964586","0.05714328","0","0","0","0.33418524","0.3191469","0.092829235","1.7002403"
"125","2524.7905","2080.3398","-0.17484999","-0.1335854","-0.038855556","-0.05895564","-0.045042105","-0.013101253","0.5852612","0.44713956","0.13005805","0.14361264","0.2568364","0.19622302","0.05707476","0","0","0","0.52630556","0.40209746","0.1169568","1.7327087"
"150","2490.0718","2023.5189","-0.89598894","-0.5704463","-0.16592388","-0.08586133","-0.054665048","-0.015900247","0.84971607","0.5409859","0.15735482","0.1735244","0.3076892","0.19589545","0.056979477","0","0","0","0.76385474","0.48632082","0.14145458","1.764922"
"175","2455.5002","1967.7211","-1.967381","-1.0736278","-0.31228268","-0.11819514","-0.06450078","-0.018761134","1.1660845","0.63634896","0.18509278","0.20385505","0.35820723","0.1954788","0.05685829","0","0","0","1.0478894","0.57184815","0.16633165","1.795516"
"200.00002","2421.09","1912.9581","-3.3988738","-1.6229621","-0.47206578","-0.15611674","-0.07454573","-0.021682879","1.5355719","0.7332355","0.21327385","0.23461436","0.40831232","0.1949691","0.05671004","0","0","0","1.3794552","0.65868974","0.19159098","1.8270668"
"225.00002","2386.8503","1859.2335","-5.202227","-2.2080564","-0.6422503","-0.19981116","-0.08480873","-0.024668043","1.9596081","0.8317447","0.2419269","0.26581386","0.45774984","0.19428936","0.056512322","0","0","0","1.7597969","0.74693596","0.21725886","1.8596066"
"250","2352.787","1806.5453","-7.3873854","-2.8219814","-0.8208207","-0.2494502","-0.095289975","-0.027716689","2.4393995","0.93185055","0.27104437","0.29746333","0.5067148","0.19356506","0.056301646","0","0","0","2.1899493","0.8365606","0.24332768","1.893166"
"274.99997","2318.909","1754.8944","-9.964123","-3.4602695","-1.0064774","-0.3051911","-0.10598456","-0.030827388","2.976029","1.0334938","0.30060902","0.32957146","0.554966","0.19272456","0.056057174","0","0","0","2.6708379","0.9275092","0.26978165","1.9277794"
"300","2285.2244","1704.2811","-12.947384","-4.121585","-1.1988322","-0.36726868","-0.11691387","-0.03400636","3.57128","1.1368574","0.33067405","0.3621527","0.6021118","0.19167225","0.055751093","0","0","0","3.2040114","1.0199435","0.2966677","1.9634807"
"324.99997","2251.738","1654.7003","-16.345682","-4.8031178","-1.3970674","-0.43583348","-0.128068","-0.037250727","4.2260466","1.2418076","0.36120057","0.3952143","0.6482334","0.1904809","0.05540457","0","0","0","3.790213","1.1137396","0.32394984","2.0003073"
"349.99997","2218.4597","1606.1521","-20.174677","-5.504808","-1.6011658","-0.5111565","-0.13947271","-0.04056798","4.942248","1.3485277","0.3922419","0.42877162","0.6936283","0.18926145","0.05504987","0","0","0","4.4310913","1.209055","0.3516739","2.0384243"
"374.99994","2185.3667","1558.5911","-24.446224","-6.2256427","-1.8108326","-0.5934078","-0.15112121","-0.043956142","5.721045","1.4569595","0.42378113","0.4628343","0.7373314","0.18777375","0.054617148","0","0","0","5.1276374","1.3058382","0.379825","2.0787718"
"399.9999","2152.4497","1511.9923","-29.173693","-6.9652247","-2.0259526","-0.6828146","-0.16302201","-0.04741769","6.564028","1.5671618","0.4558353","0.49741507","0.7795868","0.18612638","0.054137982","0","0","0","5.881213","1.4041398","0.4084176","2.1204898"
"424.99988","2119.7168","1466.3553","-34.371525","-7.7234936","-2.2465076","-0.77960974","-0.17518295","-0.0509549","7.4728475","1.679193","0.48842147","0.53252715","0.82024","0.18431279","0.05361047","0","0","0","6.693238","1.5040101","0.43746656","2.1636279"
"449.9999","2087.1765","1421.6802","-40.054455","-8.500457","-2.4725006","-0.88403153","-0.18761116","-0.054569855","8.449157","1.7930989","0.5215529","0.56818414","0.8591118","0.18232264","0.0530316","0","0","0","7.5651255","1.6054878","0.46698308","2.2082374"
"474.9999","2054.8364","1377.9646","-46.23742","-9.296169","-2.7039468","-0.9963242","-0.20031364","-0.058264583","9.494594","1.9089131","0.55523944","0.6043991","0.8960495","0.18015315","0.052400567","0","0","0","8.498269","1.7085994","0.49697486","2.254371"
"499.99988","2022.7054","1335.2079","-52.93902","-10.111369","-2.9410615","-1.1167567","-0.21330059","-0.062042054","10.611091","2.0267184","0.5895051","0.6411878","0.9297867","0.1775893","0.051654827","0","0","0","9.494334","1.8134178","0.527463","2.302081"
