Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2790","1296.0922","-1.5008446","0","0","0","0","0","0","0","0","0","-0.0008445978","0","0","0","0","0","0","0","0","1.7428633"
"25","2723.043","1234.6289","-0.54220307","-2.071216","-0.6024479","-0.0026069218","-0.009958441","-0.00289658","0.08749931","0.33424738","0.097221464","0.02721316","0.12893951","0.49254894","0.14326613","0","0","0","0.08489239","0.32428893","0.09432489","1.8051914"
"50","2657.1165","1175.5704","0.12422162","0.23726326","0.069012","-0.010552914","-0.020156065","-0.0058627296","0.3510398","0.670486","0.1950221","0.055093154","0.2578581","0.49250892","0.14325449","0","0","0","0.34048688","0.6503299","0.18915938","1.8705721"
"75","2592.2234","1118.8512","0.48116893","0.61268836","0.1782107","-0.02425103","-0.030879645","-0.008981863","0.79920304","1.0176518","0.2960011","0.08367248","0.38675898","0.49247307","0.14324406","0","0","0","0.774952","0.9867722","0.28701925","1.9391732"
"100","2528.3567","1064.3984","0.5156365","0.49243286","0.14323236","-0.044013463","-0.042032853","-0.012225961","1.4367135","1.3720614","0.39908707","0.112969056","0.5156365","0.49243286","0.14323236","0","0","0","1.3927","1.3300285","0.38686112","2.011187"
"125","2465.3833","1012.03705","0.21071196","0.16098398","0.046824887","-0.0702301","-0.053655796","-0.015606689","2.270443","1.7346182","0.5045428","0.14300884","0.64449644","0.4923953","0.14322144","0","0","0","2.200213","1.6809624","0.48893613","2.0794034"
"150.00002","2402.9807","961.4531","-0.45115244","-0.28723377","-0.08354676","-0.10326535","-0.0657456","-0.019123212","3.308259","2.1062577","0.6126404","0.17382172","0.77332723","0.4923516","0.14320873","0","0","0","3.2049937","2.040512","0.5935172","2.1490784"
"175.00002","2341.1768","912.63257","-1.4888463","-0.81248474","-0.23632482","-0.14349002","-0.078304544","-0.022776192","4.558979","2.4878993","0.7236473","0.20544104","0.9021106","0.49229458","0.14319214","0","0","0","4.415489","2.4095948","0.7008711","2.2231152"
"200","2280.019","865.57434","-2.923921","-1.3961723","-0.40610015","-0.19133241","-0.091361225","-0.026573947","6.0325694","2.880551","0.83785665","0.23790456","1.0308747","0.4922427","0.14317705","0","0","0","5.841237","2.7891898","0.8112827","2.3017852"
"224.99998","2219.5466","820.26855","-4.77558","-2.026969","-0.5895779","-0.24718034","-0.10491433","-0.030516094","7.73727","3.2840402","0.95521826","0.27124345","1.1595969","0.4921845","0.14316012","0","0","0","7.4900894","3.1791258","0.92470217","2.384928"
"250.00002","2159.7979","776.70074","-7.067747","-2.6998794","-0.78530526","-0.31151032","-0.118996926","-0.034612253","9.683537","3.699109","1.075948","0.30549738","1.28829","0.49212676","0.14314333","0","0","0","9.372026","3.5801122","1.0413357","2.4716861"
"275","2100.811","734.85474","-9.825963","-3.4122899","-0.99252176","-0.38481486","-0.13363571","-0.03887019","11.8822155","4.1263676","1.2002232","0.3407074","1.4169378","0.49206385","0.14312503","0","0","0","11.4974","3.9927318","1.161353","2.5640373"
"300","2042.6228","694.7105","-13.076496","-4.1626863","-1.2107872","-0.46760353","-0.1488538","-0.043296624","14.344037","4.566182","1.3281507","0.3769141","1.5455475","0.4919993","0.14310625","0","0","0","13.876433","4.4173284","1.2848542","2.6623442"
