Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2700","2379.0913","-1.4861358","0","0","0","0","0","0","0","0","0","0.01386416","0","0","0","0","0","0","0","0","1.7695553"
"25","2668.1318","2323.2617","-0.67482775","-2.577842","-0.7498086","-0.0022612854","-0.00863811","-0.0025125393","0","0","0","0.027944358","-0.0009996295","-0.0038185848","-0.0011106995","0","0","0","-0.0022612854","-0.00863811","-0.0025125393","1.7987612"
"50","2636.3408","2268.228","-0.13646884","-0.2606555","-0.07581603","-0.009077572","-0.017338164","-0.005043096","0","0","0","0.056222487","0.00024990737","0.0004773231","0.00013883744","0","0","0","-0.009077572","-0.017338164","-0.005043096","1.8287902"
"75.00001","2604.6348","2213.9978","0.08837506","0.112530895","0.0327315","-0.02060112","-0.026232092","-0.007630044","0","0","0","0.08484274","-0.0014686882","-0.0018701295","-0.00054395857","0","0","0","-0.02060112","-0.026232092","-0.007630044","1.8596674"
"100","2573.0203","2160.5781","0","0","0","-0.037004855","-0.035339635","-0.010279126","0","0","0","0.11381464","0","0","0","0","0","0","-0.037004855","-0.035339635","-0.010279126","1.8914156"
"125","2541.505","2107.975","-0.4232322","-0.32334942","-0.0940516","-0.058408722","-0.04462426","-0.012979716","0","0","0","0.14314362","-0.0013571978","-0.001036899","-0.0003015995","0","0","0","-0.058408722","-0.04462426","-0.012979716","1.9229946"
"150","2510.1096","2056.217","-1.1849318","-0.7544066","-0.2194318","-0.0849642","-0.054093875","-0.015734112","0","0","0","0.1728377","-0.0013380051","-0.00085186324","-0.00024777872","0","0","0","-0.0849642","-0.054093875","-0.015734112","1.9527119"
"175","2478.8457","2005.315","-2.2850986","-1.247011","-0.36271408","-0.11681177","-0.06374585","-0.01854155","0","0","0","0.20290467","5.7697296E-05","3.1486237E-05","9.158301E-06","0","0","0","-0.11681177","-0.06374585","-0.01854155","1.983257"
"200","2447.7192","1955.2701","-3.7444713","-1.7879851","-0.5200655","-0.15409331","-0.07357956","-0.021401849","0","0","0","0.23335233","-0.00033068657","-0.00015790283","-4.592869E-05","0","0","0","-0.15409331","-0.07357956","-0.021401849","2.0146527"
"225","2416.736","1906.0839","-5.56215","-2.3608239","-0.68668526","-0.19695364","-0.08359588","-0.024315264","0","0","0","0.26418847","0.00034999847","0.00014855491","4.320969E-05","0","0","0","-0.19695364","-0.08359588","-0.024315264","2.0469248"
"249.99998","2385.9016","1857.7556","-7.7573705","-2.9633164","-0.8619303","-0.245553","-0.09380126","-0.02728367","0","0","0","0.29542166","-0.001511097","-0.00057723915","-0.00016789969","0","0","0","-0.245553","-0.09380126","-0.02728367","2.0800984"
"275.00003","2355.2214","1810.2855","-10.329836","-3.5872707","-1.0434179","-0.30006602","-0.10420474","-0.030309698","0","0","0","0.3270613","0.00024223328","8.4121E-05","2.4468005E-05","0","0","0","-0.30006602","-0.10420474","-0.030309698","2.1141987"
"299.99997","2324.7012","1763.672","-13.2927685","-4.2315326","-1.2308123","-0.36062244","-0.11479815","-0.03339097","0","0","0","0.35911334","0.0002002716","6.3753134E-05","1.854367E-05","0","0","0","-0.36062244","-0.11479815","-0.03339097","2.149253"
"324.99997","2294.3457","1717.9135","-16.659096","-4.895213","-1.423855","-0.42742708","-0.12559782","-0.036532234","0","0","0","0.3915887","-0.00089263916","-0.0002622986","-7.629395E-05","0","0","0","-0.42742708","-0.12559782","-0.036532234","2.1852887"
"349.99997","2264.16","1673.0072","-20.437834","-5.576612","-1.6220511","-0.5006323","-0.1366011","-0.039732724","0","0","0","0.42449433","-0.000333786","-9.1075904E-05","-2.6490956E-05","0","0","0","-0.5006323","-0.1366011","-0.039732724","2.2224379"
