Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2700","2379.0913","-1.5009854","0","0","0","0","0","0","0","0","0","-0.000985384","0","0","0","0","0","0","0","0","1.5914351"
"25","2664.939","2317.7046","-0.6585431","-2.5156348","-0.7317146","-0.0022731635","-0.008683485","-0.0025257373","0","0","0","0.02796119","-4.7683716E-07","-1.821518E-06","-5.298191E-07","0","0","0","-0.0022731635","-0.008683485","-0.0025257373","1.6203038"
"50","2629.9622","2257.2651","-0.12229036","-0.23357458","-0.06793909","-0.009134964","-0.017447783","-0.00507498","0","0","0","0.05629053","1.206994E-06","2.3053585E-06","6.7055225E-07","0","0","0","-0.009134964","-0.017447783","-0.00507498","1.6500793"
"75.00001","2595.0796","2197.7832","0.10082681","0.12838611","0.037343256","-0.020749032","-0.026420433","-0.0076848264","0","0","0","0.084997855","5.438924E-07","6.9255617E-07","2.014416E-07","0","0","0","-0.020749032","-0.026420433","-0.0076848264","1.6807915"
"100","2560.3015","2139.2708","0","0","0","-0.037310716","-0.03563173","-0.010364087","0","0","0","0.11409507","0","0","0","0","0","0","-0.037310716","-0.03563173","-0.010364087","1.7124709"
"125","2525.6362","2081.7336","-0.4314795","-0.32965034","-0.09588433","-0.05895564","-0.045042105","-0.013101253","0","0","0","0.14358905","8.940697E-07","6.8306923E-07","1.9868216E-07","0","0","0","-0.05895564","-0.045042105","-0.013101253","1.745151"
"150","2491.0981","2025.1873","-1.2030116","-0.76591736","-0.22277993","-0.08586133","-0.054665048","-0.015900247","0","0","0","0.17348965","-1.0728836E-06","-6.8306923E-07","-1.9868216E-07","0","0","0","-0.08586133","-0.054665048","-0.015900247","1.776511"
"175","2456.714","1969.667","-2.324115","-1.2683028","-0.36890715","-0.11819514","-0.06450078","-0.018761134","0","0","0","0.20380658","7.1525574E-07","3.9032528E-07","1.1353266E-07","0","0","0","-0.11819514","-0.06450078","-0.018761134","1.8072884"
"200","2422.4944","1915.1779","-3.8045022","-1.8166499","-0.5284031","-0.15611675","-0.07454575","-0.021682883","0","0","0","0.23454939","-1.66893E-06","-7.9691415E-07","-2.3179585E-07","0","0","0","-0.15611675","-0.07454575","-0.021682883","1.8390232"
"225","2388.447","1861.7218","-5.655408","-2.4004066","-0.69819856","-0.19981119","-0.08480875","-0.024668049","0","0","0","0.26572934","-9.536743E-07","-4.0478176E-07","-1.1773757E-07","0","0","0","-0.19981119","-0.08480875","-0.024668049","1.8717458"
"250.00002","2354.5798","1809.2991","-7.8871756","-3.012901","-0.87635285","-0.24945027","-0.09528999","-0.027716693","0","0","0","0.29735622","9.536743E-07","3.6430353E-07","1.059638E-07","0","0","0","-0.24945027","-0.09528999","-0.027716693","1.9054886"
"275","2320.8992","1757.9076","-10.509102","-3.6495254","-1.0615257","-0.30519116","-0.10598456","-0.030827388","0","0","0","0.32943848","0","0","0","0","0","0","-0.30519116","-0.10598456","-0.030827388","1.9402839"
"300","2287.414","1707.5488","-13.535334","-4.308749","-1.253272","-0.3672687","-0.11691388","-0.034006365","0","0","0","0.36199003","1.9073486E-06","6.0717264E-07","1.7660635E-07","0","0","0","-0.3672687","-0.11691388","-0.034006365","1.9761653"
"324.99994","2254.1309","1658.2186","-16.974564","-4.9879127","-1.4508182","-0.43583348","-0.12806801","-0.03725073","0","0","0","0.39501813","0","0","0","0","0","0","-0.43583348","-0.12806801","-0.03725073","2.0131695"
"349.99997","2221.0542","1609.9109","-20.843029","-5.6871724","-1.6542095","-0.51115674","-0.13947277","-0.040567998","0","0","0","0.42853844","0","0","0","0","0","0","-0.51115674","-0.13947277","-0.040567998","2.051726"
