Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2790","1296.0922","-1.5009619","0","0","0","0","0","0","0","0","0","-0.00096189976","0","0","0","0","0","0","0","0","1.7429566"
"25","2723.109","1234.6888","-0.67108345","-2.5635388","-0.74564826","-0.0026069216","-0.00995844","-0.0028965797","0","0","0","0.027212776","1.9073486E-06","7.286072E-06","2.1192764E-06","0","0","0","-0.0026069216","-0.00995844","-0.0028965797","1.805213"
"50","2657.2056","1175.6493","-0.13361715","-0.25520873","-0.074231744","-0.010552909","-0.020156056","-0.0058627273","0","0","0","0.055091936","2.5331974E-07","4.838407E-07","1.4073319E-07","0","0","0","-0.010552909","-0.020156056","-0.0058627273","1.8705648"
"75.00001","2592.318","1118.933","0.09440695","0.1202115","0.03496553","-0.024251029","-0.03087964","-0.008981861","0","0","0","0.083670266","8.1956387E-07","1.0435778E-06","3.0354212E-07","0","0","0","-0.024251029","-0.03087964","-0.008981861","1.9391555"
"100","2528.4521","1064.4788","0","0","0","-0.04401345","-0.042032845","-0.0122259585","0","0","0","0.11296573","0","0","0","0","0","0","-0.04401345","-0.042032845","-0.0122259585","2.0111654"
"125","2465.478","1012.11487","-0.43376094","-0.33139333","-0.09639131","-0.07023009","-0.053655792","-0.015606687","0","0","0","0.1430044","6.556511E-07","5.0091745E-07","1.4570024E-07","0","0","0","-0.07023009","-0.053655792","-0.015606687","2.0793812"
"150","2403.075","961.5284","-1.2244141","-0.77954364","-0.22674336","-0.10326534","-0.06574559","-0.01912321","0","0","0","0.17381608","7.1525574E-07","4.553795E-07","1.3245477E-07","0","0","0","-0.10326534","-0.06574559","-0.01912321","2.1490524"
"175","2341.2703","912.7052","-2.3907948","-1.3046908","-0.37949124","-0.14349","-0.078304544","-0.02277619","0","0","0","0.20543411","1.9073486E-06","1.0408673E-06","3.0275373E-07","0","0","0","-0.14349","-0.078304544","-0.02277619","2.2230852"
"200.00002","2280.1116","865.6448","-3.9545288","-1.8882875","-0.5492401","-0.19133247","-0.09136125","-0.026573952","0","0","0","0.23789637","0","0","0","0","0","0","-0.19133247","-0.09136125","-0.026573952","2.30175"
"225","2219.6382","820.3362","-5.934752","-2.5189726","-0.7326855","-0.24718046","-0.104914375","-0.030516107","0","0","0","0.27123386","1.4305115E-06","6.0717264E-07","1.7660635E-07","0","0","0","-0.24718046","-0.104914375","-0.030516107","2.3848894"
