Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"724.9997","1770.5189","1531.0526","-90.826744","-11.963854","-3.4799056","-2.6344962","-0.34702688","-0.100938596","0","0","0","0.99449986","0.001953125","0.00025727382","7.483241E-05","0","0","0","-2.6344962","-0.34702688","-0.100938596","4.289218"
"749.9997","1742.1713","1482.4177","-99.48386","-12.66748","-3.6845703","-2.8514733","-0.36308777","-0.10561017","0","0","0","1.0372052","0","0","0","0","0","0","-2.8514733","-0.36308777","-0.10561017","4.366713"
"774.99976","1714.1154","1435.0564","-108.6301","-13.38599","-3.8935456","-3.0794804","-0.37947157","-0.11037567","0","0","0","1.0806062","0.001953125","0.00024067546","7.00045E-05","0","0","0","-3.0794804","-0.37947157","-0.11037567","4.4467936"
"799.9997","1686.356","1388.9525","-118.302284","-14.122559","-4.107788","-3.31886","-0.39618906","-0.11523824","0","0","0","1.12472","0","0","0","0","0","0","-3.31886","-0.39618906","-0.11523824","4.529526"
"824.9997","1658.8938","1344.083","-128.50642","-14.875506","-4.3267775","-3.5699387","-0.4132476","-0.1202","0","0","0","1.1695627","0.001953125","0.00022608909","6.576181E-05","0","0","0","-3.5699387","-0.4132476","-0.1202","4.597293"
"849.99963","1631.7268","1300.4204","-139.26495","-15.646753","-4.5511446","-3.8329926","-0.4306482","-0.12526126","0","0","0","1.2151496","0.001953125","0.00021943942","6.382764E-05","0","0","0","-3.8329926","-0.4306482","-0.12526126","4.6605997"
"874.99963","1604.8584","1257.9469","-150.5828","-16.43509","-4.7803946","-4.1083164","-0.44839358","-0.1304228","0","0","0","1.2614988","0.001953125","0.00021316975","6.2004E-05","0","0","0","-4.1083164","-0.44839358","-0.1304228","4.726583"
"899.9996","1578.2906","1216.6422","-162.50003","-17.242956","-5.015382","-4.3961697","-0.46648267","-0.13568431","0","0","0","1.3086255","0.001953125","0.00020724836","6.0281665E-05","0","0","0","-4.3961697","-0.46648267","-0.13568431","4.795278"
"924.9996","1552.028","1176.4893","-175.01389","-18.069134","-5.2556787","-4.6968646","-0.48491973","-0.14104705","0","0","0","1.3565478","0.001953125","0.00020164705","5.865243E-05","0","0","0","-4.6968646","-0.48491973","-0.14104705","4.866724"
"949.9996","1526.0725","1137.4681","-188.15752","-18.914843","-5.501713","-5.0107","-0.5037074","-0.14651176","0","0","0","1.4052825","0.001953125","0.00019634055","5.7108944E-05","0","0","0","-5.0107","-0.5037074","-0.14651176","4.9409647"
"974.9996","1500.4187","1099.5471","-201.94943","-19.781006","-5.753601","-5.3380256","-0.52285296","-0.15208057","0","0","0","1.454849","0","0","0","0","0","0","-5.3380256","-0.52285296","-0.15208057","5.036765"
"999.9995","1474.9922","1062.5963","-216.4197","-20.668026","-6.0116644","-5.679194","-0.5423632","-0.15775545","0","0","0","1.5052669","0.001953125","0.00018652351","5.4253494E-05","0","0","0","-5.679194","-0.5423632","-0.15775545","5.1647553"
"1024.9995","1449.7817","1026.5833","-231.57277","-21.57599","-6.275704","-6.034615","-0.5622497","-0.16353977","0","0","0","1.5565584","0.001953125","0.00018197417","5.293024E-05","0","0","0","-6.034615","-0.5622497","-0.16353977","5.297206"
"1049.9995","1424.7942","991.5011","-247.45287","-22.506592","-6.5464478","-6.4046865","-0.5825217","-0.16943622","0","0","0","1.6087452","0","0","0","0","0","0","-6.4046865","-0.5825217","-0.16943622","5.434277"
"1074.9995","1400.0381","957.3453","-264.06516","-23.459055","-6.823436","-6.789859","-0.6031923","-0.17544861","0","0","0","1.6618516","0.001953125","0.00017351024","5.0468367E-05","0","0","0","-6.789859","-0.6031923","-0.17544861","5.5761194"
"1099.9995","1375.5192","924.1068","-281.45337","-24.435303","-7.107422","-7.1905746","-0.6242729","-0.18158025","0","0","0","1.7159009","0","0","0","0","0","0","-7.1905746","-0.6242729","-0.18158025","5.722899"
"1124.9995","1351.2452","891.77893","-299.6324","-25.435547","-7.3983765","-7.607318","-0.6457769","-0.18783507","0","0","0","1.7709184","0","0","0","0","0","0","-7.607318","-0.6457769","-0.18783507","5.874778"
"1149.9995","1327.2406","860.37585","-318.62564","-26.460043","-7.696364","-8.040565","-0.6677167","-0.19421661","0","0","0","1.8269283","0.001953125","0.00016219435","4.717695E-05","0","0","0","-8.040565","-0.6677167","-0.19421661","6.029055"
"1174.9994","1303.5718","829.96313","-338.48264","-27.511072","-8.002029","-8.490727","-0.6900978","-0.20072652","0","0","0","1.8839531","0.001953125","0.00015874344","4.6173194E-05","0","0","0","-8.490727","-0.6900978","-0.20072652","6.1859922"
"1199.9995","1280.245","800.52527","-359.20694","-28.587004","-8.315019","-8.958212","-0.7129246","-0.2073661","0","0","0","1.9420164","0.001953125","0.00015543625","4.5211244E-05","0","0","0","-8.958212","-0.7129246","-0.2073661","6.3469744"
"1224.9994","1257.2606","772.03955","-380.85794","-29.691742","-8.63637","-9.443389","-0.73619926","-0.21413592","0","0","0","2.0011394","0.001953125","0.00015226411","4.4288572E-05","0","0","0","-9.443389","-0.73619926","-0.21413592","6.5120873"
"1249.9994","1234.6195","744.48364","-403.45636","-30.824314","-8.965776","-9.946669","-0.75992584","-0.2210372","0","0","0","2.0613463","0.001953125","0.00014921883","4.34028E-05","0","0","0","-9.946669","-0.75992584","-0.2210372","6.6814075"
"1274.9994","1212.351","717.8697","-427.02567","-31.985449","-9.303485","-10.468431","-0.78410643","-0.22807051","0","0","0","2.122659","0.001953125","0.00014629296","4.2551765E-05","0","0","0","-10.468431","-0.78410643","-0.22807051","6.8142824"
"1299.9994","1190.5055","692.23206","-451.61752","-33.176758","-9.650024","-11.008925","-0.808733","-0.23523356","0","0","0","2.1850975","0","0","0","0","0","0","-11.008925","-0.808733","-0.23523356","6.941103"
"1324.9994","1169.1184","667.584","-477.25568","-34.398926","-10.005493","-11.568403","-0.83379847","-0.24252428","0","0","0","2.2486832","0","0","0","0","0","0","-11.568403","-0.83379847","-0.24252428","7.0505986"
"1349.9994","1148.864","644.6533","-503.99155","-35.653107","-10.370319","-12.14712","-0.85929674","-0.24994087","0","0","0","2.3134153","-0.00390625","-0.00027633112","-8.037555E-05","0","0","0","-12.14712","-0.85929674","-0.24994087","7.1083417"
"1374.9994","1130.0813","623.74664","-531.8355","-36.93921","-10.744385","-12.745515","-0.88523424","-0.25748524","0","0","0","2.3792582","0","0","0","0","0","0","-12.745515","-0.88523424","-0.25748524","7.1300287"
"1399.9994","1112.9225","604.949","-560.85175","-38.25879","-11.128235","-13.364182","-0.91162854","-0.26516247","0","0","0","2.4461582","0","0","0","0","0","0","-13.364182","-0.91162854","-0.26516247","7.1505823"
"1424.9993","1097.699","588.51215","-591.06396","-39.612305","-11.521912","-14.003755","-0.93849766","-0.2729778","0","0","0","2.5140398","0","0","0","0","0","0","-14.003755","-0.93849766","-0.2729778","7.1732917"
"1449.9991","1084.2528","574.1826","-622.4998","-41.000244","-11.925598","-14.664899","-0.96586114","-0.28093693","0","0","0","2.5828137","0","0","0","0","0","0","-14.664899","-0.96586114","-0.28093693","7.240357"
"1474.9991","1072.2227","561.5117","-655.1897","-42.42163","-12.33905","-15.348221","-0.9937328","-0.28904387","0","0","0","2.6524","0","0","0","0","0","0","-15.348221","-0.9937328","-0.28904387","7.342013"
"1499.9999","1061.4153","550.24945","-689.16675","-43.877686","-12.762573","-16.054306","-1.0221242","-0.29730198","0","0","0","2.7227337","0","0","0","0","0","0","-16.054306","-1.0221242","-0.29730198","7.443247"
