Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"1274.9995","1137.7557","422.45618","-656.0256","-49.139248","-14.292974","-10.779504","-0.8074062","-0.23484765","99.11649","7.4240108","2.159398","2.1744225","-5.639221","-0.42238888","-0.1228589","0","0","0","88.33699","6.616605","1.9245504","4.712115"
"1299.9994","1115.1189","405.813","-694.8442","-51.04617","-14.847636","-11.365542","-0.8349306","-0.24285358","104.19033","7.6539736","2.2262866","2.2410414","-6.4160156","-0.4713306","-0.13709442","0","0","0","92.82479","6.819043","1.983433","4.684779"
"1324.9994","1094.5602","390.98752","-735.4903","-53.012875","-15.419685","-11.974615","-0.86307645","-0.25104028","109.43419","7.887511","2.294215","2.308967","-7.2649536","-0.5236252","-0.15230517","0","0","0","97.45957","7.024434","2.0431747","4.627861"
"1349.9993","1076.4293","378.14172","-778.0338","-55.040997","-16.009598","-12.607145","-0.89183927","-0.25940642","114.836105","8.123581","2.3628798","2.3781075","-8.190247","-0.57938445","-0.1685237","0","0","0","102.22896","7.231742","2.1034734","4.6316414"
"1374.9994","1060.5958","367.0992","-822.5382","-57.131584","-16.61768","-13.263781","-0.9212302","-0.26795527","120.38087","8.360986","2.4319332","2.448348","-9.194702","-0.6386142","-0.18575165","0","0","0","107.11709","7.4397554","2.1639779","4.666673"
"1399.9994","1046.5995","357.4741","-869.06067","-59.28522","-17.244102","-13.945109","-0.95125616","-0.2766888","126.054825","8.598726","2.5010839","2.519584","-10.281189","-0.7013243","-0.20399193","0","0","0","112.10972","7.64747","2.224395","4.716565"
"1424.9993","1034.1227","349.00183","-917.6586","-61.502422","-17.889011","-14.651636","-0.9819172","-0.2856071","131.84647","8.836011","2.5701022","2.5917284","-11.454041","-0.76762205","-0.22327577","0","0","0","117.19483","7.8540936","2.284495","4.7848225"
"1449.9994","1022.7728","341.383","-968.3773","-63.782883","-18.55232","-15.383749","-1.0132059","-0.29470795","137.74655","9.072256","2.638818","2.66471","-12.714111","-0.837378","-0.24356546","0","0","0","122.3628","8.059051","2.34411","4.859791"
"1474.9991","1012.4091","334.49966","-1021.2683","-66.12675","-19.234074","-16.141857","-1.0451174","-0.30398995","143.748","9.307057","2.7071137","2.7384758","-14.063904","-0.9105787","-0.2648571","0","0","0","127.60614","8.26194","2.4031239","4.931663"
"1499.9999","1002.7094","328.12076","-1076.3768","-68.533676","-19.934172","-16.926249","-1.0776378","-0.31344905","149.84474","9.5400915","2.7748957","2.8129802","-15.50769","-0.9873231","-0.2871795","0","0","0","132.91849","8.462454","2.4614465","5.029115"
