Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2599.9998","3301.6838","-1.500455","0","0","0","0","0","0","0","0","0","-0.00045502186","0","0","0","0","0","0","0","0","3.0354557"
"25","2564.4302","3211.9639","-0.48254263","-1.8433131","-0.53615856","-0.0034477792","-0.013170516","-0.0038308657","0.045510363","0.17384958","0.05056707","0.029046433","0.13845956","0.5289155","0.15384395","0","0","0","0.042062584","0.16067907","0.046736203","3.0940783"
"50","2529.0962","3124.0618","0.20505735","0.39165953","0.11392075","-0.013905911","-0.02656029","-0.007725506","0.18292609","0.34938884","0.10162561","0.058496613","0.27689573","0.5288708","0.15383096","0","0","0","0.16902018","0.32282856","0.0939001","3.1543143"
"75","2493.9937","3037.9426","0.55362284","0.70494634","0.20504549","-0.031621274","-0.04026442","-0.011711583","0.41428292","0.52752024","0.15343812","0.08835949","0.4152256","0.52872056","0.15378726","0","0","0","0.38266164","0.4872558","0.14172654","3.2154438"
"100","2459.0647","2953.4448","0.55336106","0.5284598","0.1537114","-0.056829654","-0.054272316","-0.015786014","0.74168384","0.70830804","0.20602328","0.118644334","0.55336106","0.5284598","0.1537114","0","0","0","0.6848542","0.65403575","0.19023725","3.2751627"
"125","2424.287","2870.4966","0.19435322","0.14848587","0.043189608","-0.089754745","-0.068572626","-0.019945499","1.1673952","0.89188987","0.25942114","0.14936113","0.69122136","0.5280931","0.15360475","0","0","0","1.0776405","0.8233172","0.23947564","3.336795"
"150","2389.6692","2789.1025","-0.53460526","-0.34036535","-0.099000975","-0.13064411","-0.08317675","-0.024193354","1.6939803","1.0785007","0.31370005","0.18052116","0.8286226","0.52755636","0.15344863","0","0","0","1.5633363","0.995324","0.2895067","3.4004078"
"175.00002","2355.219","2709.265","-1.6447277","-0.8975513","-0.26106787","-0.17975833","-0.098096676","-0.028533066","2.3240256","1.2682538","0.3688929","0.21213579","0.9656277","0.5269568","0.15327422","0","0","0","2.1442673","1.1701571","0.34035984","3.4660661"
"200","2320.9443","2630.9849","-3.1453104","-1.5018859","-0.43684873","-0.23730825","-0.11331469","-0.03295948","3.0594764","1.4608998","0.42492723","0.24421355","1.1020727","0.5262397","0.15306565","0","0","0","2.822168","1.3475852","0.39196774","3.5338435"
"225","2286.855","2554.266","-5.0505886","-2.1436944","-0.6235295","-0.3036075","-0.1288645","-0.037482403","3.903515","1.6568251","0.48191538","0.27676848","1.2376385","0.5253088","0.15279488","0","0","0","3.5999076","1.5279605","0.44443297","3.6038098"
"250","2252.9573","2479.1042","-7.3700323","-2.815353","-0.8188926","-0.37889382","-0.14473744","-0.042099312","4.8581476","1.8558123","0.53979415","0.30980936","1.3725977","0.5243323","0.15251085","0","0","0","4.479254","1.7110748","0.49769485","3.6760428"
"275","2219.2603","2405.5002","-10.120106","-3.5144372","-1.0222331","-0.4635197","-0.16096775","-0.04682017","5.9269176","2.0582566","0.59867847","0.34335178","1.5062904","0.5230936","0.15215054","0","0","0","5.463398","1.8972889","0.5518583","3.75083"
"300.00003","2185.7349","2333.3713","-13.311226","-4.237408","-1.2325214","-0.5577345","-0.17754546","-0.051642075","7.111961","2.2639737","0.65851474","0.37740517","1.6388283","0.5216936","0.15174334","0","0","0","6.5542264","2.0864282","0.6068727","3.8308394"
"324.99997","2152.3628","2262.6628","-16.957783","-4.982982","-1.449384","-0.6618544","-0.19448338","-0.056568757","8.416462","2.4731448","0.71935564","0.41198352","1.7700386","0.5201191","0.15128537","0","0","0","7.7546077","2.2786615","0.6627869","3.9136915"
"349.99997","2119.1543","2193.381","-21.0744","-5.7503047","-1.6725726","-0.7762019","-0.21179225","-0.06160333","9.843639","2.685907","0.7812411","0.447101","1.8997631","0.518364","0.15077487","0","0","0","9.067437","2.4741147","0.7196378","3.9994907"
"374.99994","2086.119","2125.529","-25.675993","-6.538825","-1.901927","-0.9011083","-0.2294823","-0.066748776","11.3967085","2.9023614","0.84420055","0.48277172","2.0278454","0.5164247","0.1502108","0","0","0","10.4956","2.6728792","0.77745175","4.088353"
"399.99994","2053.2656","2059.1084","-30.77774","-7.348194","-2.1373456","-1.0369108","-0.24756247","-0.0720077","13.078871","3.1225798","0.90825474","0.51900977","2.1540985","0.5142911","0.1495902","0","0","0","12.04196","2.8750174","0.836247","4.1803923"
"424.9999","2020.6051","1994.1222","-36.39767","-8.1787815","-2.378936","-1.1839703","-0.26604515","-0.0773837","14.893718","3.3467054","0.9734455","0.5558311","2.277401","0.5117455","0.14884977","0","0","0","13.709747","3.0806603","0.8960618","4.2757277"
"449.9999","1988.1454","1930.5681","-42.55123","-9.030331","-2.6266234","-1.3427113","-0.28495324","-0.08288343","16.84484","3.5748484","1.0398047","0.59325117","2.3992996","0.5091848","0.14810494","0","0","0","15.502128","3.289895","0.9569213","4.374486"
"474.99988","1955.895","1868.4436","-49.257072","-9.903282","-2.8805358","-1.5134636","-0.30428588","-0.08850666","18.93549","3.807029","1.1073383","0.63128465","2.51754","0.5061581","0.14722459","0","0","0","17.422026","3.5027432","1.0188316","4.476799"
"499.9999","1923.8608","1807.7408","-56.531376","-10.797516","-3.1406386","-1.6966865","-0.32406718","-0.09426038","21.169392","4.0433526","1.176077","0.6699477","2.634163","0.5031252","0.14634241","0","0","0","19.472706","3.7192855","1.0818167","4.567466"
"524.9999","1892.0428","1748.4406","-64.398125","-11.714354","-3.4073164","-1.8927435","-0.3442991","-0.100145176","23.55082","4.2840047","1.2460747","0.70925933","2.7463531","0.4995748","0.14530972","0","0","0","21.658075","3.9397056","1.1459295","4.6507173"
"549.9998","1860.4478","1690.5336","-72.87443","-12.653687","-3.680537","-2.1019828","-0.36498076","-0.10616078","26.083256","4.5290003","1.3173357","0.7492349","2.8550034","0.49573255","0.14419213","0","0","0","23.981274","4.1640196","1.211175","4.7371836"
"574.9998","1829.0842","1634.0161","-81.981316","-13.616073","-3.9604633","-2.3247879","-0.38611707","-0.11230863","28.770752","4.778445","1.3898909","0.789892","2.9598618","0.49159458","0.14298853","0","0","0","26.445965","4.392328","1.2775823","4.82697"
"599.9998","1797.9603","1578.8799","-91.74508","-14.60281","-4.2474723","-2.5615537","-0.40771407","-0.11859048","31.6179","5.0325136","1.463791","0.8312514","3.0583115","0.4867814","0.14158854","0","0","0","29.056347","4.6247997","1.3452005","4.9202"
"624.99976","1767.0837","1525.1171","-102.18252","-15.613554","-4.541464","-2.8127468","-0.42978784","-0.12501101","34.628582","5.291245","1.5390475","0.87332946","3.154251","0.48196974","0.14018899","0","0","0","31.815836","4.8614573","1.4140365","5.016994"
