Range,Velocity,Energy,ComeUp,ComeUpMOA,ComeUpMrads,SpinDrift,SpinDriftMOA,SpinDriftMrads,WindDrift,WindDriftMOA,WindDriftMrads,TimeOfFlight,VerticalWindJump,VerticalWindJumpMOA,VerticalWindJumpMrads,TotalComeUp,TotalComeUpMOA,TotalComeUpMrads,TotalWindDrift,TotalWindDriftMOA,TotalWindDriftMrads,Gyro
"0","2790","3801.87","-1.5009478","0","0","0","0","0","0","0","0","0","-0.00094783306","0","0","0","0","0","0","0","0","2.5834289"
"25","2754.3057","3705.2131","-0.9015683","-3.4439752","-1.0017362","-0.0027089177","-0.010348066","-0.0030099086","0","0","0","0.027056752","3.0517578E-05","0.000116577154","3.390842E-05","0","0","0","-0.0027089177","-0.010348066","-0.0030099086","2.627135"
"50.000004","2718.8018","3610.3062","-0.31794083","-0.60705566","-0.1765747","-0.010866441","-0.0207549","-0.006036911","0","0","0","0.054463167","0","0","0","0","0","0","-0.010866441","-0.0207549","-0.006036911","2.6720273"
"75","2683.496","3517.15","0.0097258715","0.012573242","0.0036621094","-0.024708303","-0.031461906","-0.009151223","0","0","0","0.08223059","0","0","0","0","0","0","-0.024708303","-0.031461906","-0.009151223","2.7181346"
"100","2648.392","3425.733","0.077701256","0.07446289","0.02166748","-0.044355284","-0.042359296","-0.012320912","0","0","0","0.11036275","0","0","0","0","0","0","-0.044355284","-0.042359296","-0.012320912","2.7654953"
"125","2613.4973","3336.054","-0.123476274","-0.09423828","-0.027404785","-0.070052","-0.05351973","-0.015567112","0","0","0","0.13887087","0","0","0","0","0","0","-0.070052","-0.05351973","-0.015567112","2.814141"
"150","2578.8157","3248.1008","-0.59940964","-0.38146973","-0.110961914","-0.10196278","-0.0649163","-0.018881995","0","0","0","0.16776077","0","0","0","0","0","0","-0.10196278","-0.0649163","-0.018881995","2.8641114"
"175","2544.3525","3161.8665","-1.3569378","-0.74046737","-0.21535431","-0.14028616","-0.07655616","-0.022267645","0","0","0","0.19704017","0.00024414062","0.00013323102","3.8752478E-05","0","0","0","-0.14028616","-0.07655616","-0.022267645","2.915446"
"200","2510.1123","3077.3381","-2.4056404","-1.1483209","-0.3340115","-0.18523967","-0.088451944","-0.025727732","0","0","0","0.2267175","0.00024414062","0.000116577154","3.390842E-05","0","0","0","-0.18523967","-0.088451944","-0.025727732","2.967442"
"224.99998","2476.0657","2994.4236","-3.7516491","-1.5922852","-0.46313477","-0.23703814","-0.100609526","-0.02926397","0","0","0","0.25680134","0","0","0","0","0","0","-0.23703814","-0.100609526","-0.02926397","3.0158784"
